SampleId	Chromosome	Start	End	CopyNumber	BAF
5FU-PATIENT12-COLN-CLONE4	5	47905641	180915260	2.0002	0.5090
5FU-PATIENT12-COLN-CLONE4	6	1	29920537	2.0011	0.5092
5FU-PATIENT12-COLN-CLONE4	6	29920538	29920625	2.4233	0.5947
5FU-PATIENT12-COLN-CLONE4	6	29920626	60330165	2.0264	0.5106
5FU-PATIENT12-COLN-CLONE4	6	60330166	107825766	1.9744	0.5102
5FU-PATIENT12-COLN-CLONE4	6	107825767	107825893	2.9180	0.6625
5FU-PATIENT12-COLN-CLONE4	6	107825894	171115067	2.0032	0.5084
5FU-PATIENT12-COLN-CLONE4	7	1	59554330	1.9929	0.5108
5FU-PATIENT12-COLN-CLONE4	7	59554331	159138663	1.9807	0.5101
5FU-PATIENT12-COLN-CLONE4	8	1	45338886	1.9863	0.5136
5FU-PATIENT12-COLN-CLONE4	8	45338887	83418291	1.9770	0.5105
5FU-PATIENT12-COLN-CLONE4	8	83418292	83418574	3.0514	0.6817
5FU-PATIENT12-COLN-CLONE4	8	83418575	139671776	1.9888	0.5117
5FU-PATIENT12-COLN-CLONE4	8	139671777	146364022	2.0232	0.5055
5FU-PATIENT12-COLN-CLONE4	X	1	60132011	1.9670	0.5125
5FU-PATIENT12-COLN-CLONE4	X	60132012	155270560	1.9368	0.5180
5FU-PATIENT12-COLN-CLONE4	9	1	48867678	1.9903	0.5096
5FU-PATIENT12-COLN-CLONE4	9	48867679	107583896	2.0068	0.5087
5FU-PATIENT12-COLN-CLONE4	9	107583897	107583966	1.2755	0.7730
5FU-PATIENT12-COLN-CLONE4	9	107583967	141213431	2.0119	0.5086
5FU-PATIENT12-COLN-CLONE4	20	1	27869568	2.0157	0.5060
5FU-PATIENT12-COLN-CLONE4	20	27869569	63025520	2.0011	0.5033
5FU-PATIENT12-COLN-CLONE4	10	1	40754934	1.9791	0.5084
5FU-PATIENT12-COLN-CLONE4	10	40754935	53185246	1.9925	0.5024
5FU-PATIENT12-COLN-CLONE4	10	53185247	53185341	3.1316	0.6854
5FU-PATIENT12-COLN-CLONE4	10	53185342	128887092	2.0089	0.5096
5FU-PATIENT12-COLN-CLONE4	10	128887093	128887737	2.3320	0.5775
5FU-PATIENT12-COLN-CLONE4	10	128887738	128887742	3.1378	0.6860
5FU-PATIENT12-COLN-CLONE4	10	128887743	128887836	2.1747	0.5470
5FU-PATIENT12-COLN-CLONE4	10	128887837	128888371	1.6377	0.6016
5FU-PATIENT12-COLN-CLONE4	10	128888372	128917905	2.7378	0.6323
5FU-PATIENT12-COLN-CLONE4	10	128917906	128918060	2.1740	0.5538
5FU-PATIENT12-COLN-CLONE4	10	128918061	128918437	2.4552	0.6049
5FU-PATIENT12-COLN-CLONE4	10	128918438	128918592	2.8452	0.6590
5FU-PATIENT12-COLN-CLONE4	10	128918593	128918594	3.0840	0.6854
5FU-PATIENT12-COLN-CLONE4	10	128918595	128918876	2.1589	0.5506
5FU-PATIENT12-COLN-CLONE4	10	128918877	128918969	1.6342	0.5936
5FU-PATIENT12-COLN-CLONE4	10	128918970	128919377	2.5329	0.6170
5FU-PATIENT12-COLN-CLONE4	10	128919378	135534747	1.9786	0.5097
5FU-PATIENT12-COLN-CLONE4	21	1	12788128	1.9871	0.5121
5FU-PATIENT12-COLN-CLONE4	21	12788129	48129895	1.9871	0.5121
