SampleId	Chromosome	Start	End	CopyNumber	BAF
5FU-PATIENT2-T-CLONE1	13	64625940	65899706	1.9537	1.0000
5FU-PATIENT2-T-CLONE1	13	65899707	65899738	1.3685	1.0000
5FU-PATIENT2-T-CLONE1	13	65899739	88515050	1.9894	1.0000
5FU-PATIENT2-T-CLONE1	13	88515051	88515051	1.0020	1.0000
5FU-PATIENT2-T-CLONE1	13	88515052	93588752	1.9848	1.0000
5FU-PATIENT2-T-CLONE1	13	93588753	93611558	0.9268	1.0000
5FU-PATIENT2-T-CLONE1	13	93611559	102332765	2.0212	1.0000
5FU-PATIENT2-T-CLONE1	13	102332766	115169878	2.0351	1.0000
5FU-PATIENT2-T-CLONE1	14	1	17499999	1.9326	1.0000
5FU-PATIENT2-T-CLONE1	14	17500000	50348780	1.9326	1.0000
5FU-PATIENT2-T-CLONE1	14	50348781	50348822	3.4494	1.0000
5FU-PATIENT2-T-CLONE1	14	50348823	67068205	1.9606	1.0000
5FU-PATIENT2-T-CLONE1	14	67068206	67068244	1.1112	1.0000
5FU-PATIENT2-T-CLONE1	14	67068245	68755628	1.9439	1.0000
5FU-PATIENT2-T-CLONE1	14	68755629	68755676	1.2659	1.0000
5FU-PATIENT2-T-CLONE1	14	68755677	76509460	1.9531	1.0000
5FU-PATIENT2-T-CLONE1	14	76509461	76613747	0.0147	1.0000
5FU-PATIENT2-T-CLONE1	14	76613748	99409764	1.9508	1.0000
5FU-PATIENT2-T-CLONE1	14	99409765	99409801	3.4583	1.0000
5FU-PATIENT2-T-CLONE1	14	99409802	107349540	1.9705	1.0000
5FU-PATIENT2-T-CLONE1	15	1	18499999	2.0021	1.0000
5FU-PATIENT2-T-CLONE1	15	18500000	57257218	2.0021	1.0000
5FU-PATIENT2-T-CLONE1	15	57257219	57467332	0.9915	1.0000
5FU-PATIENT2-T-CLONE1	15	57467333	99304779	2.0230	1.0000
5FU-PATIENT2-T-CLONE1	15	99304780	99358343	1.0010	1.0000
5FU-PATIENT2-T-CLONE1	15	99358344	99559790	2.0062	1.0000
5FU-PATIENT2-T-CLONE1	15	99559791	99559837	1.2101	1.0000
5FU-PATIENT2-T-CLONE1	15	99559838	102531392	2.0396	1.0000
5FU-PATIENT2-T-CLONE1	16	1	3722418	1.9933	1.0000
5FU-PATIENT2-T-CLONE1	16	3722419	3722468	3.0544	1.0000
5FU-PATIENT2-T-CLONE1	16	3722469	6361808	2.0017	1.0000
5FU-PATIENT2-T-CLONE1	16	6361809	6402694	0.9637	1.0000
5FU-PATIENT2-T-CLONE1	16	6402695	6932174	0.0093	1.0000
5FU-PATIENT2-T-CLONE1	16	6932175	15227892	1.0142	1.0000
5FU-PATIENT2-T-CLONE1	16	15227893	15227893	1.8410	1.0000
5FU-PATIENT2-T-CLONE1	16	15227894	24196967	1.0129	1.0000
5FU-PATIENT2-T-CLONE1	16	24196968	24197047	2.2477	1.0000
5FU-PATIENT2-T-CLONE1	16	24197048	29329000	1.0139	1.0000
5FU-PATIENT2-T-CLONE1	16	29329001	33961326	1.9898	0.5199
5FU-PATIENT2-T-CLONE1	16	33961327	33964164	1.8808	0.5500
5FU-PATIENT2-T-CLONE1	16	33964165	33965592	1.9848	0.5212
5FU-PATIENT2-T-CLONE1	16	33965593	36835800	2.0312	0.5093
5FU-PATIENT2-T-CLONE1	16	36835801	47539249	1.9967	0.5013
5FU-PATIENT2-T-CLONE1	16	47539250	47539250	4.3725	0.7754
5FU-PATIENT2-T-CLONE1	16	47539251	49689319	2.0565	0.5224
5FU-PATIENT2-T-CLONE1	16	49689320	49692478	3.2316	0.6777
5FU-PATIENT2-T-CLONE1	16	49692479	59274664	2.0414	0.5102
5FU-PATIENT2-T-CLONE1	16	59274665	59276485	0.9733	1.0000
5FU-PATIENT2-T-CLONE1	16	59276486	59625201	2.0163	0.5040
5FU-PATIENT2-T-CLONE1	16	59625202	59625278	2.9323	0.6589
5FU-PATIENT2-T-CLONE1	16	59625279	63198821	1.9603	0.5103
5FU-PATIENT2-T-CLONE1	16	63198822	63339835	0.9803	1.0000
5FU-PATIENT2-T-CLONE1	16	63339836	72063549	1.9923	0.5119
5FU-PATIENT2-T-CLONE1	16	72063550	72064093	0.8314	1.0000
5FU-PATIENT2-T-CLONE1	16	72064094	78314799	2.0277	0.5066
5FU-PATIENT2-T-CLONE1	16	78314800	78878531	0.9719	1.0000
5FU-PATIENT2-T-CLONE1	16	78878532	84122476	2.0486	0.5118
5FU-PATIENT2-T-CLONE1	16	84122477	84122482	2.9549	0.6616
5FU-PATIENT2-T-CLONE1	16	84122483	87170448	2.0733	0.5176
5FU-PATIENT2-T-CLONE1	16	87170449	87299092	1.0360	1.0000
5FU-PATIENT2-T-CLONE1	16	87299093	90354753	2.0412	0.5110
5FU-PATIENT2-T-CLONE1	17	1	23763005	1.0077	1.0000
5FU-PATIENT2-T-CLONE1	17	23763006	26881000	2.0475	0.5116
5FU-PATIENT2-T-CLONE1	17	26881001	33478149	2.0162	1.0000
5FU-PATIENT2-T-CLONE1	17	33478150	33478364	2.6297	1.0000
5FU-PATIENT2-T-CLONE1	17	33478365	49645046	2.0170	1.0000
5FU-PATIENT2-T-CLONE1	17	49645047	49645096	0.9736	1.0000
5FU-PATIENT2-T-CLONE1	17	49645097	56308298	2.0218	1.0000
5FU-PATIENT2-T-CLONE1	17	56308299	56573405	3.1004	1.0000
5FU-PATIENT2-T-CLONE1	17	56573406	81195210	2.0216	1.0000
5FU-PATIENT2-T-CLONE1	18	1	16960897	1.0186	1.0000
5FU-PATIENT2-T-CLONE1	18	16960898	41053140	1.0045	1.0000
5FU-PATIENT2-T-CLONE1	18	41053141	41053261	2.1435	1.0000
5FU-PATIENT2-T-CLONE1	18	41053262	63569835	1.0106	1.0000
5FU-PATIENT2-T-CLONE1	18	63569836	63569918	0.0000	1.0000
5FU-PATIENT2-T-CLONE1	18	63569919	78077248	1.0088	1.0000
5FU-PATIENT2-T-CLONE1	19	1	5079165	1.9690	0.5072
5FU-PATIENT2-T-CLONE1	19	5079166	5079198	1.3275	0.7342
5FU-PATIENT2-T-CLONE1	19	5079199	26181781	1.9974	0.5120
5FU-PATIENT2-T-CLONE1	19	26181782	36066521	2.0327	0.5077
5FU-PATIENT2-T-CLONE1	19	36066522	36066742	3.6396	0.7251
5FU-PATIENT2-T-CLONE1	19	36066743	47704038	2.0147	0.5263
5FU-PATIENT2-T-CLONE1	19	47704039	47722507	0.9916	1.0000
5FU-PATIENT2-T-CLONE1	19	47722508	56233020	2.0032	0.5065
5FU-PATIENT2-T-CLONE1	19	56233021	56233026	1.0203	0.9690
5FU-PATIENT2-T-CLONE1	19	56233027	59128983	2.0075	0.5018
5FU-PATIENT2-T-CLONE1	1	1	40994123	1.0686	1.0000
5FU-PATIENT2-T-CLONE1	1	40994124	40995860	0.0000	1.0000
5FU-PATIENT2-T-CLONE1	1	40995861	40996003	1.0481	1.0000
5FU-PATIENT2-T-CLONE1	1	40996004	40998667	0.0000	1.0000
5FU-PATIENT2-T-CLONE1	1	40998668	49844152	1.0481	1.0000
5FU-PATIENT2-T-CLONE1	1	49844153	49844236	1.9127	1.0000
5FU-PATIENT2-T-CLONE1	1	49844237	91852638	1.0345	1.0000
5FU-PATIENT2-T-CLONE1	1	91852639	91853148	28.3095	1.0000
5FU-PATIENT2-T-CLONE1	1	91853149	98184786	1.0347	1.0000
5FU-PATIENT2-T-CLONE1	1	98184787	98184825	0.3437	1.0000
5FU-PATIENT2-T-CLONE1	1	98184826	120532000	1.0274	1.0000
5FU-PATIENT2-T-CLONE1	1	120532001	123035433	2.0705	1.0000
5FU-PATIENT2-T-CLONE1	1	123035434	144940264	2.1642	0.5514
5FU-PATIENT2-T-CLONE1	1	144940265	144940378	1.4112	0.6880
5FU-PATIENT2-T-CLONE1	1	144940379	156186233	2.0361	0.5232
5FU-PATIENT2-T-CLONE1	1	156186234	156186656	129.8917	0.9923
5FU-PATIENT2-T-CLONE1	1	156186657	164615279	2.0517	0.5138
5FU-PATIENT2-T-CLONE1	1	164615280	164709438	2.9945	0.6296
5FU-PATIENT2-T-CLONE1	1	164709439	167820890	2.0535	0.5130
5FU-PATIENT2-T-CLONE1	1	167820891	167847286	3.2224	0.7209
5FU-PATIENT2-T-CLONE1	1	167847287	175968509	2.0522	0.5127
5FU-PATIENT2-T-CLONE1	1	175968510	176150937	0.9882	1.0000
5FU-PATIENT2-T-CLONE1	1	176150938	189291312	2.0355	0.5124
5FU-PATIENT2-T-CLONE1	1	189291313	189400944	0.9893	1.0000
5FU-PATIENT2-T-CLONE1	1	189400945	189422030	1.8791	0.5714
5FU-PATIENT2-T-CLONE1	1	189422031	189471306	0.9815	1.0000
5FU-PATIENT2-T-CLONE1	1	189471307	216156456	2.0343	0.5123
5FU-PATIENT2-T-CLONE1	1	216156457	217065835	1.0013	1.0000
5FU-PATIENT2-T-CLONE1	1	217065836	217144940	0.0128	1.0000
5FU-PATIENT2-T-CLONE1	1	217144941	218916451	1.0092	1.0000
5FU-PATIENT2-T-CLONE1	1	218916452	226953831	2.0509	0.5139
5FU-PATIENT2-T-CLONE1	1	226953832	226953872	2.8444	0.6331
5FU-PATIENT2-T-CLONE1	1	226953873	247756344	2.0442	0.5105
5FU-PATIENT2-T-CLONE1	1	247756345	247758096	0.8627	1.0000
5FU-PATIENT2-T-CLONE1	1	247758097	249250621	2.0511	0.5220
5FU-PATIENT2-T-CLONE1	2	1	6770329	1.9605	1.0000
5FU-PATIENT2-T-CLONE1	2	6770330	6802262	3.0218	0.6356
5FU-PATIENT2-T-CLONE1	2	6802263	6847802	3.8685	0.5170
5FU-PATIENT2-T-CLONE1	2	6847803	6848548	4.7722	0.5475
5FU-PATIENT2-T-CLONE1	2	6848549	6848948	5.8336	0.6298
5FU-PATIENT2-T-CLONE1	2	6848949	6859357	5.0068	0.5687
5FU-PATIENT2-T-CLONE1	2	6859358	6859411	4.0632	0.5315
5FU-PATIENT2-T-CLONE1	2	6859412	7087254	5.0364	0.5712
5FU-PATIENT2-T-CLONE1	2	7087255	9170428	3.9948	0.5007
5FU-PATIENT2-T-CLONE1	2	9170429	9434433	2.0087	1.0000
5FU-PATIENT2-T-CLONE1	2	9434434	13167817	2.9973	0.6667
5FU-PATIENT2-T-CLONE1	2	13167818	13910657	1.9305	1.0000
5FU-PATIENT2-T-CLONE1	2	13910658	14783027	2.9113	0.6642
5FU-PATIENT2-T-CLONE1	2	14783028	14787886	1.8935	1.0000
5FU-PATIENT2-T-CLONE1	2	14787887	14795022	2.7764	0.6800
5FU-PATIENT2-T-CLONE1	2	14795023	15436258	1.9271	1.0000
5FU-PATIENT2-T-CLONE1	2	15436259	15436271	4.2374	0.5369
5FU-PATIENT2-T-CLONE1	2	15436272	15457325	1.9557	1.0000
5FU-PATIENT2-T-CLONE1	2	15457326	19405300	2.9431	0.6667
5FU-PATIENT2-T-CLONE1	2	19405301	20203043	2.0019	1.0000
5FU-PATIENT2-T-CLONE1	2	20203044	22742239	4.0029	0.5084
5FU-PATIENT2-T-CLONE1	2	22742240	23330176	2.9823	0.6452
5FU-PATIENT2-T-CLONE1	2	23330177	23330214	4.0931	0.5197
5FU-PATIENT2-T-CLONE1	2	23330215	23902880	2.9491	0.6667
5FU-PATIENT2-T-CLONE1	2	23902881	30152044	3.9823	0.5049
5FU-PATIENT2-T-CLONE1	2	30152045	30152079	5.4341	0.6300
5FU-PATIENT2-T-CLONE1	2	30152080	31594387	4.0001	0.5000
5FU-PATIENT2-T-CLONE1	2	31594388	33448082	2.9406	0.6651
5FU-PATIENT2-T-CLONE1	2	33448083	33512857	1.9095	1.0000
5FU-PATIENT2-T-CLONE1	2	33512858	34143376	2.9509	0.6719
5FU-PATIENT2-T-CLONE1	2	34143377	34145580	1.9481	1.0000
5FU-PATIENT2-T-CLONE1	2	34145581	38326913	2.9521	0.6623
5FU-PATIENT2-T-CLONE1	2	38326914	38891477	4.0236	0.5033
5FU-PATIENT2-T-CLONE1	2	38891478	39844815	2.9528	0.6551
5FU-PATIENT2-T-CLONE1	2	39844816	39890549	2.0236	0.5041
5FU-PATIENT2-T-CLONE1	2	39890550	40329555	3.0247	0.6532
5FU-PATIENT2-T-CLONE1	2	40329556	43445370	1.9763	1.0000
5FU-PATIENT2-T-CLONE1	2	43445371	50148540	2.9709	0.6666
5FU-PATIENT2-T-CLONE1	2	50148541	50157553	3.8209	0.5183
5FU-PATIENT2-T-CLONE1	2	50157554	50159209	2.8231	0.7015
5FU-PATIENT2-T-CLONE1	2	50159210	52830906	1.9035	1.0000
5FU-PATIENT2-T-CLONE1	2	52830907	54137805	2.9200	0.6538
5FU-PATIENT2-T-CLONE1	2	54137806	55651964	2.0012	0.5005
5FU-PATIENT2-T-CLONE1	2	55651965	55931329	0.9687	1.0000
5FU-PATIENT2-T-CLONE1	2	55931330	57766087	1.9854	0.5036
5FU-PATIENT2-T-CLONE1	2	57766088	57775048	2.9047	0.7059
5FU-PATIENT2-T-CLONE1	2	57775049	58200083	1.9776	0.5057
5FU-PATIENT2-T-CLONE1	2	58200084	58203532	2.9189	0.7091
5FU-PATIENT2-T-CLONE1	2	58203533	60046353	1.9909	0.5039
5FU-PATIENT2-T-CLONE1	2	60046354	61914825	2.9778	0.6845
5FU-PATIENT2-T-CLONE1	2	61914826	64322672	2.0134	0.5033
5FU-PATIENT2-T-CLONE1	2	64322673	64322718	2.7305	0.6338
5FU-PATIENT2-T-CLONE1	2	64322719	65942217	2.0324	0.5080
5FU-PATIENT2-T-CLONE1	2	65942218	65942225	2.9661	0.6627
5FU-PATIENT2-T-CLONE1	2	65942226	65942365	2.0242	0.5058
5FU-PATIENT2-T-CLONE1	2	65942366	65942419	1.0823	0.9243
5FU-PATIENT2-T-CLONE1	2	65942420	68928020	2.0160	0.5038
5FU-PATIENT2-T-CLONE1	2	68928021	73839821	3.0343	0.6667
5FU-PATIENT2-T-CLONE1	2	73839822	74412584	1.9766	0.5059
5FU-PATIENT2-T-CLONE1	2	74412585	74863397	3.0180	0.6829
5FU-PATIENT2-T-CLONE1	2	74863398	77358215	2.0091	0.5092
5FU-PATIENT2-T-CLONE1	2	77358216	77379831	3.0357	0.6752
5FU-PATIENT2-T-CLONE1	2	77379832	78354362	1.9456	0.5140
5FU-PATIENT2-T-CLONE1	2	78354363	78371498	0.9538	1.0000
5FU-PATIENT2-T-CLONE1	2	78371499	81398245	1.9770	0.5059
5FU-PATIENT2-T-CLONE1	2	81398246	81410025	0.9805	1.0000
5FU-PATIENT2-T-CLONE1	2	81410026	83068203	1.9384	0.5157
5FU-PATIENT2-T-CLONE1	2	83068204	88565551	2.9853	0.6690
5FU-PATIENT2-T-CLONE1	2	88565552	88836528	1.9740	0.5144
5FU-PATIENT2-T-CLONE1	2	88836529	88845159	2.8559	0.6643
5FU-PATIENT2-T-CLONE1	2	88845160	89271118	1.9821	0.5068
5FU-PATIENT2-T-CLONE1	2	89271119	89271742	1.1094	0.8812
5FU-PATIENT2-T-CLONE1	2	89271743	89437547	1.9955	0.5101
5FU-PATIENT2-T-CLONE1	2	89437548	89443394	2.6123	0.6257
5FU-PATIENT2-T-CLONE1	2	89443395	92066644	2.0148	0.5148
5FU-PATIENT2-T-CLONE1	2	92066645	92072872	1.9807	0.5064
5FU-PATIENT2-T-CLONE1	2	92072873	93826170	3.4336	0.7153
5FU-PATIENT2-T-CLONE1	2	93826171	100456260	3.0252	0.6667
5FU-PATIENT2-T-CLONE1	2	100456261	101219748	2.0137	0.5102
5FU-PATIENT2-T-CLONE1	2	101219749	101232999	2.9332	0.6094
5FU-PATIENT2-T-CLONE1	2	101233000	103559248	2.0034	0.5009
5FU-PATIENT2-T-CLONE1	2	103559249	105665279	2.9554	0.6696
5FU-PATIENT2-T-CLONE1	2	105665280	105702533	3.9412	0.7431
5FU-PATIENT2-T-CLONE1	2	105702534	114424720	3.0213	0.6648
5FU-PATIENT2-T-CLONE1	2	114424721	114424780	4.5685	0.5603
5FU-PATIENT2-T-CLONE1	2	114424781	120731892	2.9852	0.6680
5FU-PATIENT2-T-CLONE1	2	120731893	120845605	2.2637	0.9216
5FU-PATIENT2-T-CLONE1	2	120845606	133015437	2.9761	0.6667
5FU-PATIENT2-T-CLONE1	2	133015438	133038258	3.0224	0.6718
5FU-PATIENT2-T-CLONE1	2	133038259	133039186	3.7309	0.7342
5FU-PATIENT2-T-CLONE1	2	133039187	133589132	2.9628	0.6373
5FU-PATIENT2-T-CLONE1	2	133589133	133914116	2.0023	0.5025
5FU-PATIENT2-T-CLONE1	2	133914117	135064115	3.0335	0.6508
5FU-PATIENT2-T-CLONE1	2	135064116	135064151	4.2365	0.7692
5FU-PATIENT2-T-CLONE1	2	135064152	148185702	2.9129	0.6644
5FU-PATIENT2-T-CLONE1	2	148185703	148307715	0.9761	1.0000
5FU-PATIENT2-T-CLONE1	2	148307716	186697297	2.9763	0.6661
5FU-PATIENT2-T-CLONE1	2	186697298	186707139	1.0183	0.9759
5FU-PATIENT2-T-CLONE1	2	186707140	186879086	2.9226	0.6562
5FU-PATIENT2-T-CLONE1	2	186879087	186975708	1.9597	1.0000
5FU-PATIENT2-T-CLONE1	2	186975709	187109511	2.9396	0.6441
5FU-PATIENT2-T-CLONE1	2	187109512	187112976	2.3854	0.7937
5FU-PATIENT2-T-CLONE1	2	187112977	187125520	2.9647	0.7037
5FU-PATIENT2-T-CLONE1	2	187125521	187241388	1.9962	1.0000
5FU-PATIENT2-T-CLONE1	2	187241389	194654634	2.9787	0.6602
5FU-PATIENT2-T-CLONE1	2	194654635	194654668	2.1725	0.9052
5FU-PATIENT2-T-CLONE1	2	194654669	198805296	2.9716	0.6735
5FU-PATIENT2-T-CLONE1	2	198805297	198810012	2.0064	1.0000
5FU-PATIENT2-T-CLONE1	2	198810013	199604550	2.9197	0.6435
5FU-PATIENT2-T-CLONE1	2	199604551	199676082	4.9283	0.7687
5FU-PATIENT2-T-CLONE1	2	199676083	208739345	2.9785	0.6599
5FU-PATIENT2-T-CLONE1	2	208739346	208742506	2.9801	0.6595
5FU-PATIENT2-T-CLONE1	2	208742507	211074882	2.9712	0.6596
5FU-PATIENT2-T-CLONE1	2	211074883	211075689	1.9603	0.9791
5FU-PATIENT2-T-CLONE1	2	211075690	211076201	2.9302	0.6550
5FU-PATIENT2-T-CLONE1	2	211076202	213410995	1.9193	1.0000
5FU-PATIENT2-T-CLONE1	2	213410996	213446417	3.0059	0.7440
5FU-PATIENT2-T-CLONE1	2	213446418	230045487	1.9851	1.0000
5FU-PATIENT2-T-CLONE1	2	230045488	230045488	115.0919	1.0000
5FU-PATIENT2-T-CLONE1	2	230045489	230763978	1.9697	1.0000
5FU-PATIENT2-T-CLONE1	2	230763979	230764038	1.2400	1.0000
5FU-PATIENT2-T-CLONE1	2	230764039	243199373	2.0042	1.0000
5FU-PATIENT2-T-CLONE1	3	1	3917557	2.9397	0.6661
5FU-PATIENT2-T-CLONE1	3	3917558	26473614	2.0015	0.5053
5FU-PATIENT2-T-CLONE1	3	26473615	26474119	0.7367	1.0000
5FU-PATIENT2-T-CLONE1	3	26474120	34305778	2.0034	0.5124
5FU-PATIENT2-T-CLONE1	3	34305779	34548318	1.0054	1.0000
5FU-PATIENT2-T-CLONE1	3	34548319	59719441	2.0118	0.5051
5FU-PATIENT2-T-CLONE1	3	59719442	59736803	1.0163	0.9999
5FU-PATIENT2-T-CLONE1	3	59736804	59815945	2.0332	0.5082
5FU-PATIENT2-T-CLONE1	3	59815946	59861611	1.0114	1.0000
5FU-PATIENT2-T-CLONE1	3	59861612	60145199	1.9822	0.5045
5FU-PATIENT2-T-CLONE1	3	60145200	60145200	0.8061	1.0000
5FU-PATIENT2-T-CLONE1	3	60145201	60389883	1.9594	0.5104
5FU-PATIENT2-T-CLONE1	3	60389884	60413186	0.9230	1.0000
5FU-PATIENT2-T-CLONE1	3	60413187	60535580	1.9752	0.5063
5FU-PATIENT2-T-CLONE1	3	60535581	60556758	0.9129	1.0000
5FU-PATIENT2-T-CLONE1	3	60556759	60598699	1.9216	0.5955
5FU-PATIENT2-T-CLONE1	3	60598700	60661346	0.9762	1.0000
5FU-PATIENT2-T-CLONE1	3	60661347	60828151	2.0016	0.5033
5FU-PATIENT2-T-CLONE1	3	60828152	60848000	0.9124	1.0000
5FU-PATIENT2-T-CLONE1	3	60848001	61009459	0.0091	1.0000
5FU-PATIENT2-T-CLONE1	3	61009460	61131720	0.9980	1.0000
5FU-PATIENT2-T-CLONE1	3	61131721	64208938	2.0104	0.5026
5FU-PATIENT2-T-CLONE1	3	64208939	64208942	0.8263	1.0000
5FU-PATIENT2-T-CLONE1	3	64208943	92004853	1.9716	0.5075
5FU-PATIENT2-T-CLONE1	3	92004854	96161304	1.9454	0.5168
5FU-PATIENT2-T-CLONE1	3	96161305	105286312	2.9655	0.6625
5FU-PATIENT2-T-CLONE1	3	105286313	105297585	1.9610	0.5104
5FU-PATIENT2-T-CLONE1	3	105297586	106339627	2.9418	0.6667
5FU-PATIENT2-T-CLONE1	3	106339628	106362607	2.0687	0.5147
5FU-PATIENT2-T-CLONE1	3	106362608	119606672	2.9924	0.6645
5FU-PATIENT2-T-CLONE1	3	119606673	119606707	3.9794	0.7477
5FU-PATIENT2-T-CLONE1	3	119606708	123591772	3.0064	0.6721
5FU-PATIENT2-T-CLONE1	3	123591773	123595089	3.0171	0.6733
5FU-PATIENT2-T-CLONE1	3	123595090	126069413	3.0381	0.6719
5FU-PATIENT2-T-CLONE1	3	126069414	126069629	2.6904	0.6295
5FU-PATIENT2-T-CLONE1	3	126069630	126129340	3.0743	0.6314
5FU-PATIENT2-T-CLONE1	3	126129341	126269667	2.7536	0.6150
5FU-PATIENT2-T-CLONE1	3	126269668	141033714	3.0252	0.6650
5FU-PATIENT2-T-CLONE1	3	141033715	141062457	1.0216	1.0000
5FU-PATIENT2-T-CLONE1	3	141062458	144119405	2.9768	0.6747
5FU-PATIENT2-T-CLONE1	3	144119406	144119449	2.1343	0.5462
5FU-PATIENT2-T-CLONE1	3	144119450	145847143	2.9151	0.6667
5FU-PATIENT2-T-CLONE1	3	145847144	145848461	2.1481	0.5441
5FU-PATIENT2-T-CLONE1	3	145848462	145855822	3.0184	0.6755
5FU-PATIENT2-T-CLONE1	3	145855823	145855848	2.0505	0.5224
5FU-PATIENT2-T-CLONE1	3	145855849	145855972	2.2552	0.5657
5FU-PATIENT2-T-CLONE1	3	145855973	145857912	3.2231	0.6961
5FU-PATIENT2-T-CLONE1	3	145857913	147829000	2.9408	0.6670
5FU-PATIENT2-T-CLONE1	3	147829001	150849442	4.0454	0.7500
5FU-PATIENT2-T-CLONE1	3	150849443	150893174	2.9085	0.7617
5FU-PATIENT2-T-CLONE1	3	150893175	152162130	4.0116	0.7529
5FU-PATIENT2-T-CLONE1	3	152162131	152232897	4.9031	0.5712
5FU-PATIENT2-T-CLONE1	3	152232898	153091694	3.9601	0.7465
5FU-PATIENT2-T-CLONE1	3	153091695	153091762	5.0961	0.5892
5FU-PATIENT2-T-CLONE1	3	153091763	160811018	4.0034	0.7500
5FU-PATIENT2-T-CLONE1	3	160811019	160811078	5.1549	0.5717
5FU-PATIENT2-T-CLONE1	3	160811079	172520165	3.9357	0.7488
5FU-PATIENT2-T-CLONE1	3	172520166	172531057	3.0131	1.0000
5FU-PATIENT2-T-CLONE1	3	172531058	174265496	3.9792	0.7635
5FU-PATIENT2-T-CLONE1	3	174265497	174479974	2.9494	0.6429
5FU-PATIENT2-T-CLONE1	3	174479975	174656442	3.8802	0.7714
5FU-PATIENT2-T-CLONE1	3	174656443	174658662	3.0960	0.7135
