svId	clusterId	clusterReason	fragileSiteStart	fragileSiteEnd	isFoldback	lineTypeStart	lineTypeEnd	ploidyMin	ploidyMax	geneStart	geneEnd	replicationTimingStart	replicationTimingEnd	localTopologyIdStart	localTopologyIdEnd	localTopologyStart	localTopologyEnd	localTICountStart	localTICountEnd
18	92	Prox_23;LOH_24;LOHChain_33	false	false	false	None	None	0.7015	1.2480	ASAP2	ASAP2	0.6943	0.1060	3	6	ISOLATED_BE	DSB	0	0
19	92	Prox_16;LOHChain_23	false	false	false	None	None	0.4137	1.2873			0.0857	0.1081	1	7	ISOLATED_BE	ISOLATED_BE	1	0
20	81	Prox_21	false	false	false	None	None	0.9125	4.2587	NBAS	NBAS	0.2628	0.0000	0	-1	DSB		0	0
21	81	Prox_20	false	false	false	None	None	0.1163	3.2987	NBAS	NBAS	0.2628	0.0000	0	-1	DSB		0	0
22	92	Prox_16	false	false	false	None	None	0.5867	1.3790			0.0855	0.2563	1	8	ISOLATED_BE	ISOLATED_BE	1	0
23	92	Prox_18;LOHChain_19	false	false	false	None	None	0.6620	1.1863	FAM84A;AC011897.1	FAM84A;AC011897.1	0.1068	0.2724	6	9	DSB	ISOLATED_BE	0	0
24	92	LOH_18	false	false	false	None	None	1.6781	2.2864			0.6078	0.7309	2	10	ISOLATED_BE	ISOLATED_BE	0	0
25	83		false	false	false	None	None	-0.1577	2.4348	AC016768.1	AC016768.1	0.3414	0.3414	0	0	SIMPLE_DUP	SIMPLE_DUP	0	0
26	85		false	false	false	None	None	-0.2094	3.1364	ALK	ALK	0.2385	0.2385	0	0	SIMPLE_DUP	SIMPLE_DUP	0	0
27	82	LongInv_49	false	false	false	None	None	0.7611	1.3325	KLHL29	KLHL29	0.6024	0.3209	1	2	ISOLATED_BE	ISOLATED_BE	0	0
28	86		false	false	false	None	None	0.7860	1.2801	LTBP1	LTBP1	0.1974	0.1890	0	1	ISOLATED_BE	ISOLATED_BE	0	0
29	87		false	false	false	None	None	0.5276	1.4648	AC009499.1;AC097506.1	AC009499.1;AC097506.1	0.1295	0.1294	0	0	DSB	DSB	0	0
30	90		false	false	false	None	None	0.7028	1.2136	AC007246.3	AC007246.3	0.5742	0.5393	0	1	ISOLATED_BE	ISOLATED_BE	0	0
31	92	LOH_33	false	false	false	None	None	0.8124	1.2544			0.1258	0.7708	4	14	ISOLATED_BE	ISOLATED_BE	0	0
32	92	Prox_37	false	false	false	None	None	0.4613	1.3637	NRXN1	NRXN1	0.1056	0.1075	15	16	ISOLATED_BE	SAME_ORIENT	0	0
33	92	LOH_31;LOHChain_18;TiPloidyMatch_34	false	false	false	None	None	0.7972	1.2341	LINC00276	LINC00276	0.1009	0.4136	5	17	ISOLATED_BE	ISOLATED_BE	0	0
34	92	TiPloidyMatch_33	false	false	false	None	None	0.6266	1.1607	PSME4	PSME4	0.6883	0.0000	18	-1	ISOLATED_BE		0	0
35	94		false	false	false	None	None	0.8813	1.2075	CCDC88A	CCDC88A	0.7499	0.7273	0	1	ISOLATED_BE	ISOLATED_BE	0	0
36	95		false	false	false	None	None	0.6307	1.2392	SNORD78	SNORD78	0.2824	0.2855	0	1	ISOLATED_BE	ISOLATED_BE	0	0
37	92	Prox_32;LOH_33	false	false	false	None	None	0.5140	1.3567	NRXN1	NRXN1	0.1077	0.6010	16	19	SAME_ORIENT	TI_ONLY	0	1
38	92	LongInv_46	false	false	false	None	None	0.7676	1.2035	RP11-444A22.1	RP11-444A22.1	0.1011	0.7111	20	21	ISOLATED_BE	ISOLATED_BE	0	0
39	97		false	false	false	None	None	-0.1579	1.5920	AC012368.1;PELI1	AC012368.1;PELI1	0.5894	0.5894	0	0	SIMPLE_DUP	SIMPLE_DUP	0	0
40	98	Prox_41	false	false	false	None	None	0.0584	1.8006	AC074391.1	AC074391.1	0.4742	0.4742	0	0	DSB	DSB	1	1
41	98	Prox_40	false	false	false	None	None	0.0686	1.8246	AC074391.1	AC074391.1	0.4742	0.4742	0	0	DSB	DSB	1	1
42	92	LongInv_45	false	false	false	None	None	0.7813	1.2877	CYP1B1;CYP1B1-AS1	CYP1B1;CYP1B1-AS1	0.6593	0.4172	11	22	ISOLATED_BE	ISOLATED_BE	0	0
43	92	LongInv_46	false	false	false	None	None	0.7610	1.2703	GALM	GALM	0.7411	0.7486	12	24	ISOLATED_BE	ISOLATED_BE	0	0
44	92	LongInv_45	false	false	false	None	None	0.8051	1.2629			0.6154	0.7311	23	25	ISOLATED_BE	ISOLATED_BE	0	0
45	92	LOH_31;LongInv_42	false	false	false	None	None	0.7896	1.2960	SLC8A1-AS1;SLC8A1	SLC8A1-AS1;SLC8A1	0.3962	0.1760	13	26	ISOLATED_BE	ISOLATED_BE	0	0
46	92	Prox_37;LongInv_43	false	false	false	None	None	0.7264	1.3900	VRK2	VRK2	0.6023	0.1727	19	27	TI_ONLY	ISOLATED_BE	1	0
47	100		false	false	false	None	None	0.7809	1.2016	AC012494.1	AC012494.1	0.2055	0.2011	0	1	ISOLATED_BE	ISOLATED_BE	0	0
48	101		false	false	false	None	None	0.7617	1.2078			0.1972	0.1995	0	1	ISOLATED_BE	ISOLATED_BE	0	0
49	82	LongInv_27	false	false	false	None	None	0.7577	1.2691	AC068490.2	AC068490.2	0.1243	0.4188	0	4	ISOLATED_BE	ISOLATED_BE	0	0
50	103		false	false	false	None	None	0.6029	1.2022	AC104134.2	AC104134.2	0.6617	0.6713	0	1	ISOLATED_BE	ISOLATED_BE	0	0
51	82	Prox_52	false	false	false	None	None	-0.0463	1.6972	IGKV1-6	IGKV1-6	0.4182	0.0000	5	-1	DSB		0	0
52	82	Prox_51;LongInv_49	false	false	false	None	None	0.7298	1.3408			0.3549	0.4171	3	5	ISOLATED_BE	DSB	0	0
53	104		false	false	false	None	None	-0.2173	1.4444	IGKV2-18;IGKV2-19	IGKV2-18;IGKV2-19	0.2822	0.2808	0	1	ISOLATED_BE	ISOLATED_BE	0	0
54	105		false	false	false	None	None	-0.2769	1.5586	PABPC1P6	PABPC1P6	0.2253	0.2219	0	1	ISOLATED_BE	ISOLATED_BE	0	0
55	76	Prox_57	false	false	false	None	None	0.6806	1.3338			0.0877	0.2796	0	1	DSB	ISOLATED_BE	0	0
56	106		false	false	false	None	None	0.6660	1.2427	AC068538.4	AC068538.4	0.5552	0.5652	0	1	ISOLATED_BE	ISOLATED_BE	0	0
57	76	Prox_55	false	false	false	None	None	0.6411	1.2673			0.0877	0.2782	0	2	DSB	ISOLATED_BE	0	0
58	107		false	false	false	None	None	0.6855	1.3713	MRPS9	MRPS9	0.3963	0.4229	0	1	ISOLATED_BE	ISOLATED_BE	0	0
60	108		false	false	false	None	None	0.1074	3.0429	AC017074.1	AC017074.1	0.5245	0.5245	0	0	SIMPLE_DUP	SIMPLE_DUP	0	0
61	109		false	false	false	None	None	0.4529	0.9219	PTPN4	PTPN4	0.5779	0.6114	0	1	ISOLATED_BE	ISOLATED_BE	0	0
63	110		false	false	false	None	None	0.7821	1.2438	NCKAP5	NCKAP5	0.5003	0.6584	0	1	ISOLATED_BE	ISOLATED_BE	0	0
64	111		false	false	false	None	None	-0.0613	2.5813	MGAT5	MGAT5	0.4097	0.4097	0	0	SIMPLE_DUP	SIMPLE_DUP	0	0
65	112		false	false	false	None	None	1.7372	2.2196			0.3352	0.3384	0	1	ISOLATED_BE	ISOLATED_BE	0	0
66	113		false	false	false	None	None	1.5860	2.2395	FSIP2	FSIP2	0.3381	0.3420	0	1	ISOLATED_BE	ISOLATED_BE	0	0
67	114		false	false	false	None	None	0.7205	1.1963			0.3527	0.3469	0	1	ISOLATED_BE	ISOLATED_BE	0	0
68	115		false	false	false	None	None	0.0704	0.7634			0.4278	0.4303	0	0	DSB	DSB	0	0
69	116		false	false	false	None	None	0.7064	1.2353			0.4415	0.5562	0	1	ISOLATED_BE	ISOLATED_BE	0	0
70	117		false	false	false	None	None	-0.1465	1.7727			0.4791	0.4791	0	0	DSB	DSB	0	0
71	118		false	false	false	None	None	1.5534	2.3478	AC019330.1	AC019330.1	0.1306	0.1264	0	1	ISOLATED_BE	ISOLATED_BE	0	0
72	119		false	false	false	None	None	-0.2702	0.5119	PLEKHM3;AC083900.1	PLEKHM3;AC083900.1	0.7040	0.7024	0	0	DSB	DSB	0	0
73	40	Prox_74	false	false	false	None	None	0.0751	1.9385	AC006994.2;ACADL	AC006994.2;ACADL	0.6386	0.6385	1	1	ISOLATED_BE	ISOLATED_BE	1	1
74	40	Prox_73;LongInv_75	false	false	false	None	None	0.7204	1.4578	AC006994.2;ACADL	AC006994.2;ACADL	0.6385	0.4988	1	2	ISOLATED_BE	ISOLATED_BE	1	0
75	40	Prox_282;LongInv_74	false	false	false	None	None	0.7137	1.3064	PLCL1	PLCL1	0.4811	0.4880	0	3	DSB	ISOLATED_BE	0	0
76	45	Prox_136	false	false	false	None	None	47.0179	179.2221	PID1	PID1	0.3846	0.0000	4	-1	DSB		0	0
77	122		false	false	false	None	None	-0.0677	1.5780	TRIP12	TRIP12	0.6546	0.6546	0	0	DSB	DSB	0	0
78	123		false	false	false	None	None	0.6873	1.2337	SUMF1	SUMF1	0.2153	0.0000	0	-1	ISOLATED_BE		0	0
79	124		false	false	false	None	None	0.4108	2.1382			0.1356	0.1356	0	0	DSB	DSB	0	0
80	125		false	false	false	None	None	0.8368	1.1679	AC018359.1;AC123023.1	AC018359.1;AC123023.1	0.2022	0.1503	0	1	ISOLATED_BE	ISOLATED_BE	0	0
81	126		false	true	false	None	None	0.7997	1.2248			0.0833	0.0837	0	1	ISOLATED_BE	ISOLATED_BE	0	0
82	127		true	true	false	None	None	0.7931	1.1665	FHIT	FHIT	0.0801	0.0747	0	1	ISOLATED_BE	ISOLATED_BE	0	0
83	129		true	true	false	None	None	0.8431	1.2434	FHIT	FHIT	0.0496	0.0401	0	1	ISOLATED_BE	ISOLATED_BE	0	0
84	130		true	true	false	None	None	0.8116	1.2269	FHIT	FHIT	0.1901	0.2451	0	1	ISOLATED_BE	ISOLATED_BE	0	0
85	131		true	true	false	None	None	0.8134	1.1761	FHIT;RP11-641C17.4	FHIT;RP11-641C17.4	0.3226	0.2777	0	1	ISOLATED_BE	ISOLATED_BE	0	0
86	133	HomLoss_88	true	false	false	None	None	0.6587	1.1473	FHIT;U3	FHIT;U3	0.0648	0.0000	0	-1	ISOLATED_BE		0	0
87	132		true	true	false	None	None	0.8601	1.1880	FHIT	FHIT	0.0531	0.0751	0	1	ISOLATED_BE	ISOLATED_BE	0	0
88	133	HomLoss_86	true	false	false	None	None	0.7800	1.2243	FHIT	FHIT	0.0700	0.0000	1	-1	ISOLATED_BE		0	0
89	128	Prox_90	true	false	false	None	None	0.3859	2.0610	FHIT	FHIT	0.0753	0.1656	0	1	DSB	DSB	0	0
90	128	Prox_89	true	false	false	None	None	0.2795	1.9605	FHIT	FHIT	0.0753	0.1656	0	1	DSB	DSB	0	0
91	136		false	false	false	None	None	0.6646	1.2577	ALCAM	ALCAM	0.5541	0.5600	0	1	ISOLATED_BE	ISOLATED_BE	0	0
92	137		false	false	false	None	None	0.6820	1.2191			0.4986	0.5046	0	1	ISOLATED_BE	ISOLATED_BE	0	0
93	138		false	false	false	None	None	-0.2682	2.2510	GSK3B	GSK3B	0.6065	0.6065	0	0	SIMPLE_DUP	SIMPLE_DUP	0	0
94	140	Prox_95	false	false	false	None	None	-0.0075	0.6980	KLF15	KLF15	0.5250	0.5360	0	1	DSB	ISOLATED_BE	0	0
95	140	Prox_94	false	false	false	None	None	-0.0456	0.6085	KLF15	KLF15	0.5251	0.5714	0	2	DSB	ISOLATED_BE	0	0
96	141		false	false	false	None	None	1.7222	2.2691	RP11-438D8.2;RP11-789L4.1	RP11-438D8.2;RP11-789L4.1	0.7158	0.7312	0	1	ISOLATED_BE	ISOLATED_BE	0	0
97	142		false	false	false	None	None	-0.1553	1.7786			0.1303	0.1303	0	0	DSB	DSB	0	0
98	285	Prox_100	false	false	false	None	None	-0.2397	1.4772	PLOD2	PLOD2	0.5842	0.5929	0	1	ISOLATED_BE	ISOLATED_BE	0	0
99	287	Prox_98	false	false	false	None	None	-0.0494	2.0089	PLOD2	PLOD2	0.5929	0.5929	0	0	DSB	DSB	0	0
100	286	Prox_98	false	false	false	None	None	-0.1151	1.1425	PLOD2	PLOD2	0.5852	0.5948	0	1	ISOLATED_BE	ISOLATED_BE	0	0
101	144		false	false	false	None	None	0.6814	1.5186	RP11-501O2.1	RP11-501O2.1	0.2682	0.0000	0	-1	ISOLATED_BE		0	0
102	145		false	false	false	None	None	0.7832	1.4505	MED12L	MED12L	0.4438	0.4753	0	1	ISOLATED_BE	ISOLATED_BE	0	0
103	148		false	false	false	None	None	-0.4464	2.7015	RP11-292E2.1;RP11-292E2.2	RP11-292E2.1;RP11-292E2.2	0.2997	0.2997	0	0	SIMPLE_DUP	SIMPLE_DUP	0	0
104	149		false	false	false	None	None	-0.3906	2.7808	B3GALNT1	B3GALNT1	0.5323	0.5323	0	0	SIMPLE_DUP	SIMPLE_DUP	0	0
105	150		false	false	false	None	None	0.5625	1.3295	ECT2;RNU4-4P	ECT2;RNU4-4P	0.7084	0.7027	0	1	ISOLATED_BE	ISOLATED_BE	0	0
106	151	TiPloidyMatch_107	true	true	false	None	None	0.6490	1.2449	NAALADL2	NAALADL2	0.1563	0.2089	0	1	ISOLATED_BE	ISOLATED_BE	0	0
107	151	TiPloidyMatch_106	true	true	true	None	None	0.6949	1.2590	NAALADL2	NAALADL2	0.3063	0.3064	2	2	FOLDBACK	FOLDBACK	0	0
108	153		true	true	false	None	None	0.8098	1.1619	NAALADL2	NAALADL2	0.3037	0.2660	0	1	ISOLATED_BE	ISOLATED_BE	0	0
109	154		true	true	false	None	None	0.7940	1.2200	NAALADL2	NAALADL2	0.1434	0.1391	0	1	ISOLATED_BE	ISOLATED_BE	0	0
110	155		false	false	false	None	None	0.0946	1.7573			0.6419	0.6419	0	0	DSB	DSB	0	0
111	288	TiPloidyMatch_112	false	false	false	None	None	0.7097	1.3210			0.5190	0.2262	0	1	ISOLATED_BE	ISOLATED_BE	0	0
112	289	TiPloidyMatch_111	false	false	false	None	None	0.7806	1.4146	MBNL1	MBNL1	0.5857	0.2527	0	1	ISOLATED_BE	ISOLATED_BE	0	0
113	156		false	false	false	None	None	0.9699	1.5303	PPP2R2C	PPP2R2C	0.5537	0.6020	0	1	ISOLATED_BE	ISOLATED_BE	0	0
114	157		false	false	false	None	None	0.2427	1.9529			0.1753	0.1750	0	0	DSB	DSB	0	0
115	158		false	false	false	None	None	-0.2034	1.5021	KCNIP4	KCNIP4	0.1499	0.1504	0	0	DSB	DSB	0	0
116	159		false	false	false	None	None	0.5955	1.4845			0.4245	0.0000	0	-1	ISOLATED_BE		0	0
117	160		false	false	false	None	None	0.0832	1.0890			0.4246	0.4247	0	0	DSB	DSB	0	0
118	161		false	false	false	None	None	0.8193	1.1284	FAM47E;FAM47E-STBD1;FAM47E-STBD1	FAM47E;FAM47E-STBD1;FAM47E-STBD1	0.6580	0.6178	0	1	ISOLATED_BE	ISOLATED_BE	0	0
119	162		true	true	false	None	None	0.7931	1.1918	CCSER1	CCSER1	0.4997	0.4980	0	1	ISOLATED_BE	ISOLATED_BE	0	0
120	163		false	false	false	None	None	0.2526	2.5392			0.1150	0.1150	0	0	SIMPLE_DUP	SIMPLE_DUP	0	0
121	164		false	false	false	None	None	-0.2178	1.5280	TMEM155	TMEM155	0.7120	0.7120	0	0	SIMPLE_DUP	SIMPLE_DUP	0	0
122	165		false	false	false	None	None	-0.1438	1.6046	RPPH1-3P	RPPH1-3P	0.2994	0.2993	0	0	SIMPLE_DUP	SIMPLE_DUP	0	0
123	166		false	false	false	None	None	0.7816	1.1367			0.3041	0.3277	0	1	ISOLATED_BE	ISOLATED_BE	0	0
124	167		false	false	false	None	None	0.7549	1.2113	FSTL5	FSTL5	0.3258	0.3291	0	1	ISOLATED_BE	ISOLATED_BE	0	0
126	168		false	false	false	None	None	-0.1264	1.6260			0.3946	0.3943	0	0	SIMPLE_DUP	SIMPLE_DUP	0	0
127	169		false	false	false	None	None	0.3023	2.0136			0.1081	0.1081	0	0	DSB	DSB	0	0
128	170		false	false	false	None	None	0.3548	2.0446			0.5065	0.5057	0	0	DSB	DSB	0	0
129	171		false	false	false	None	None	0.3284	2.0104	RP11-445O3.2	RP11-445O3.2	0.0769	0.0769	0	0	DSB	DSB	0	0
130	172		false	false	false	None	None	-0.2716	1.3291	CTNND2	CTNND2	0.1006	0.1006	0	0	DSB	DSB	0	0
131	173		false	false	false	None	None	-0.1623	1.5424			0.1828	0.1828	0	0	DSB	DSB	0	0
132	174		false	false	false	None	None	-0.1218	1.5423	CDH12	CDH12	0.2050	0.2050	0	0	DSB	DSB	0	0
133	175		false	false	false	None	None	-0.0178	1.7560			0.3217	0.3217	0	0	DSB	DSB	0	0
134	176		false	false	false	None	None	0.0718	2.1154	SNX18	SNX18	0.5213	0.5213	0	0	SIMPLE_DUP	SIMPLE_DUP	0	0
135	177		true	true	false	None	None	0.7894	1.2216	PDE4D	PDE4D	0.7374	0.7335	0	1	ISOLATED_BE	ISOLATED_BE	0	0
136	45	Prox_76	false	false	false	None	None	66.5895	120.2560	PID1	PID1	0.3846	0.5073	4	5	DSB	DSB	0	0
137	45	Prox_309;MajorAP_289	false	false	false	None	None	0.0000	32.2300			0.3712	0.5073	3	5	SAME_ORIENT	DSB	0	0
138	178		false	false	false	None	None	-0.0951	1.8105	RASA1	RASA1	0.5099	0.5099	0	0	SIMPLE_DUP	SIMPLE_DUP	0	0
139	179		false	false	false	None	None	0.8181	1.2118	MEF2C-AS1	MEF2C-AS1	0.2711	0.2866	0	1	ISOLATED_BE	ISOLATED_BE	0	0
140	180		false	false	false	None	None	0.8005	1.1456	CTD-2215E18.1;RIOK2	CTD-2215E18.1;RIOK2	0.5420	0.4432	0	1	ISOLATED_BE	ISOLATED_BE	0	0
141	181		false	false	false	None	None	-0.2236	1.5277			0.5440	0.5440	0	0	SIMPLE_DUP	SIMPLE_DUP	0	0
142	182		false	false	false	None	None	0.8138	1.1655			0.6121	0.5963	0	1	ISOLATED_BE	ISOLATED_BE	0	0
143	139	Prox_328	false	false	false	Known	None	-0.2110	0.4135	MYLK	MYLK	0.4986	0.1736	0	1	COMPLEX_LINE	ISOLATED_BE	0	0
144	183		false	false	false	None	None	0.8490	1.2672			0.1942	0.1985	0	1	ISOLATED_BE	ISOLATED_BE	0	0
145	184		false	false	false	None	None	0.1132	1.8177			0.3878	0.3878	0	0	DSB	DSB	0	0
146	185		false	false	false	None	None	-0.0276	1.6206	FBN2;SLC27A6	FBN2;SLC27A6	0.5868	0.5868	0	0	DSB	DSB	0	0
147	186		false	false	false	None	None	0.8307	1.2358	CDC42SE2	CDC42SE2	0.7039	0.6822	0	1	ISOLATED_BE	ISOLATED_BE	0	0
148	187		false	false	false	None	None	0.5429	2.2561			0.2465	0.2461	0	0	DSB	DSB	0	0
149	188		false	false	false	None	None	-0.0020	1.6079	CTNNA1	CTNNA1	0.6748	0.6750	0	0	DSB	DSB	0	0
150	189		false	false	false	None	None	0.2505	2.0385	CTC-340A15.2	CTC-340A15.2	0.1127	0.1127	0	0	DSB	DSB	0	0
151	190		false	false	false	None	None	0.1483	1.8299	RANBP17	RANBP17	0.3062	0.3062	0	0	DSB	DSB	0	0
152	191		false	false	false	None	None	-0.1814	1.4381	NSG2	NSG2	0.5033	0.5033	0	0	DSB	DSB	0	0
153	192		false	false	false	None	None	0.7858	1.2365	SIMC1	SIMC1	0.5712	0.6569	0	1	ISOLATED_BE	ISOLATED_BE	0	0
154	193		false	false	false	None	None	0.0044	1.9372	SQSTM1	SQSTM1	0.7457	0.7457	0	0	SIMPLE_DUP	SIMPLE_DUP	0	0
155	194		false	false	false	None	None	-0.1044	1.5863	MAPK14	MAPK14	0.6397	0.6397	0	0	DSB	DSB	0	0
156	195		false	false	false	None	None	0.6339	1.4151			0.6874	0.6865	0	0	DSB	DSB	0	0
157	196		false	false	false	None	None	0.2307	1.9686			0.3677	0.3677	0	0	DSB	DSB	0	0
158	197		false	false	false	None	None	0.0641	2.1683			0.3720	0.3720	0	0	SIMPLE_DUP	SIMPLE_DUP	0	0
159	198		false	false	false	None	None	0.2949	2.0496			0.2941	0.2941	0	0	DSB	DSB	0	0
160	199	Prox_161	false	false	false	None	None	0.0175	2.2351	EEF1A1;RP11-505P4.7	EEF1A1;RP11-505P4.7	0.7870	0.0000	0	-1	TI_ONLY		1	0
161	199	Prox_160	false	false	false	None	None	0.0828	2.3319	EEF1A1;RP11-505P4.7	EEF1A1;RP11-505P4.7	0.7872	0.0000	0	-1	TI_ONLY		1	0
162	200		false	false	false	None	None	0.7338	1.2647			0.2492	0.2375	0	1	ISOLATED_BE	ISOLATED_BE	0	0
163	201		false	false	false	None	None	-0.1743	1.4776			0.4452	0.4452	0	0	DSB	DSB	0	0
164	202		false	false	false	None	None	-0.0633	1.6432			0.4302	0.4302	0	0	DSB	DSB	0	0
165	203		false	false	false	None	None	0.8340	1.1625	FRK	FRK	0.6060	0.6328	0	1	ISOLATED_BE	ISOLATED_BE	0	0
166	204		false	false	false	None	None	0.6317	1.4089			0.5404	0.5404	0	0	DSB	DSB	0	0
167	205	Prox_168	false	false	false	None	None	0.2034	2.0642	PTPRK;RP1-86D1.4	PTPRK;RP1-86D1.4	0.6217	0.5592	0	1	DSB	DSB	0	0
168	205	Prox_167	false	false	false	None	None	0.2258	2.0830	PTPRK;RP1-86D1.4	PTPRK;RP1-86D1.4	0.6217	0.5592	0	1	DSB	DSB	0	0
169	206		false	false	false	None	None	0.8360	1.1977	LAMA2	LAMA2	0.6321	0.6743	0	1	ISOLATED_BE	ISOLATED_BE	0	0
170	207		false	false	false	None	None	-0.1330	1.5884	PLAGL1	PLAGL1	0.6294	0.6294	0	0	DSB	DSB	0	0
171	208		false	false	false	None	None	0.6481	1.3327	AGPAT4	AGPAT4	0.4015	0.4058	0	0	SIMPLE_DUP	SIMPLE_DUP	0	0
172	209		true	true	false	None	None	0.7931	1.1327	PARK2	PARK2	0.1473	0.1124	0	1	ISOLATED_BE	ISOLATED_BE	0	0
173	210	Prox_176	true	true	false	None	None	0.6467	1.2040	PARK2	PARK2	0.0810	0.0814	0	1	DSB	ISOLATED_BE	0	0
174	211		true	true	false	None	None	0.7712	1.0724	PARK2	PARK2	0.0827	0.0882	0	1	ISOLATED_BE	ISOLATED_BE	0	0
175	212		true	true	false	None	None	0.7450	1.1288	PARK2	PARK2	0.0653	0.0636	0	1	ISOLATED_BE	ISOLATED_BE	0	0
176	210	Prox_173	true	false	false	None	None	0.8388	1.2612	PARK2	PARK2	0.0810	0.0881	0	2	DSB	ISOLATED_BE	0	0
177	213		false	false	false	None	None	-0.3309	1.3387	TAX1BP1	TAX1BP1	0.7066	0.7066	0	0	SIMPLE_DUP	SIMPLE_DUP	0	0
178	214		false	false	false	None	None	0.8316	1.3560	EPDR1;SFRP4	EPDR1;SFRP4	0.4409	0.4360	0	1	ISOLATED_BE	ISOLATED_BE	0	0
179	215		false	false	false	None	None	-0.0653	1.7976	ABCA13	ABCA13	0.1466	0.1466	0	0	SIMPLE_DUP	SIMPLE_DUP	0	0
180	216		false	false	false	None	None	0.1378	1.8731			0.1339	0.1337	0	0	DSB	DSB	0	0
181	217		false	false	false	None	None	0.6862	1.3460			0.0944	0.0939	0	0	DSB	DSB	0	0
183	218		false	false	false	None	None	0.0066	2.0051	SEMA3A	SEMA3A	0.5968	0.5968	0	0	SIMPLE_DUP	SIMPLE_DUP	0	0
184	219		false	false	false	None	None	0.8164	1.1572	GNGT1	GNGT1	0.5674	0.6738	0	1	ISOLATED_BE	ISOLATED_BE	0	0
185	220		false	false	false	None	None	-0.1997	1.5348	HBP1	HBP1	0.6322	0.6322	0	0	SIMPLE_DUP	SIMPLE_DUP	0	0
186	221		false	false	false	None	None	0.8347	1.1863			0.3406	0.3546	0	1	ISOLATED_BE	ISOLATED_BE	0	0
187	222		false	false	false	None	None	0.6561	1.1823			0.4245	0.4210	0	1	ISOLATED_BE	ISOLATED_BE	0	0
188	223		true	true	false	None	None	0.8503	1.2245	IMMP2L	IMMP2L	0.4102	0.3921	0	1	ISOLATED_BE	ISOLATED_BE	0	0
189	224		false	false	false	None	None	0.0074	2.0368	MET	MET	0.7387	0.7387	0	0	SIMPLE_DUP	SIMPLE_DUP	0	0
190	2		false	false	false	None	None	0.6790	1.2050	COPG2	COPG2	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
191	3		false	false	false	None	None	0.7185	1.2535	COPG2	COPG2	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
192	225		false	false	false	None	None	-0.0913	1.7680	CHCHD3	CHCHD3	0.4540	0.4540	0	0	SIMPLE_DUP	SIMPLE_DUP	0	0
193	226		false	false	false	None	None	1.0611	1.6389			0.2668	0.0000	0	-1	ISOLATED_BE		0	0
194	227		false	false	false	None	None	0.1637	1.8671			0.1614	0.1614	0	0	DSB	DSB	0	0
