svId	clusterId	clusterReason	fragileSiteStart	fragileSiteEnd	isFoldback	lineTypeStart	lineTypeEnd	ploidyMin	ploidyMax	geneStart	geneEnd	replicationTimingStart	replicationTimingEnd	localTopologyIdStart	localTopologyIdEnd	localTopologyStart	localTopologyEnd	localTICountStart	localTICountEnd
38	1730	MajorAP_41	false	false	false	None	None	0.8395	1.8805	RP4-580O19.2;CSMD2	RP4-580O19.2;CSMD2	0.4891	0.0000	0	-1	ISOLATED_BE		0	0
39	851		false	false	false	None	None	2.0523	3.0677	DLGAP3	DLGAP3	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
40	326		false	false	false	None	None	2.0041	3.0159	OSCP1	OSCP1	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
41	1730	LOH_42;MajorAP_38	false	false	false	None	None	2.5280	3.6320			0.7003	0.0000	1	-1	ISOLATED_BE		0	0
42	1730	LOH_41	false	false	false	None	None	1.5006	2.3394	SNIP1;RP3-423B22.5	SNIP1;RP3-423B22.5	0.7366	0.0000	2	-1	ISOLATED_BE		0	0
43	1732		false	false	false	None	None	0.7820	1.5980	EPHA10	EPHA10	0.6864	0.0000	0	-1	ISOLATED_BE		0	0
44	1734	MajorAP_45	false	false	false	None	None	1.6805	2.6995			0.7704	0.0000	0	-1	ISOLATED_BE		0	0
45	1734	LOH_46;MajorAP_44	false	false	false	None	None	2.6963	3.7037	RRAGC	RRAGC	0.6688	0.0000	1	-1	ISOLATED_BE		0	0
46	1734	LOH_45	false	false	false	None	None	0.8312	1.3888	MACF1	MACF1	0.7296	0.0000	2	-1	ISOLATED_BE		0	0
47	481		false	false	false	None	None	0.6140	1.3560			0.0000	0.0000	0	-1	ISOLATED_BE		0	0
48	1142		false	false	false	None	None	0.9607	1.6993	TMEM53	TMEM53	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
49	1738	MajorAP_53	false	false	false	None	None	1.0864	1.8736			0.7532	0.0000	0	-1	ISOLATED_BE		0	0
50	619		false	false	false	None	None	1.6697	2.5103	STIL	STIL	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
51	1346		false	false	false	None	None	2.0241	2.9559	RP11-511I2.2	RP11-511I2.2	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
52	1739	TiPloidyMatch_54	false	false	false	None	None	0.3540	1.3980			0.2488	0.0000	0	-1	ISOLATED_BE		0	0
53	1738	MajorAP_49	false	false	false	None	None	1.2922	2.3478			0.5448	0.0000	1	-1	ISOLATED_BE		0	0
54	1739	TiPloidyMatch_52	false	false	false	None	None	0.3459	1.0161	C1orf185;Y_RNA	C1orf185;Y_RNA	0.7068	0.0000	1	-1	ISOLATED_BE		0	0
55	1740		false	false	false	None	None	0.4401	0.9819	COA7	COA7	0.7251	0.0000	0	-1	ISOLATED_BE		0	0
56	1741		false	false	false	None	None	1.4844	2.2756	SCP2	SCP2	0.6624	0.0000	0	-1	ISOLATED_BE		0	0
57	1742		false	false	false	None	None	0.6473	1.7127	GLIS1	GLIS1	0.5595	0.0000	0	-1	ISOLATED_BE		0	0
58	307		false	false	false	None	None	1.1873	2.2527	GLIS1	GLIS1	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
59	1184		false	false	false	None	None	0.9452	1.8948			0.0000	0.0000	0	-1	ISOLATED_BE		0	0
60	1210		false	false	false	None	None	0.8208	1.7992			0.0000	0.0000	0	-1	ISOLATED_BE		0	0
61	417		false	false	false	None	None	1.1070	2.1530			0.0000	0.0000	0	-1	ISOLATED_BE		0	0
62	626		false	false	false	None	None	1.1506	2.2094	DAB1;OMA1	DAB1;OMA1	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
63	828		false	false	false	None	None	0.7318	1.6882	AL136985.1	AL136985.1	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
64	94		false	false	false	None	None	0.9070	1.8730	NFIA	NFIA	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
65	1144		false	false	false	None	None	0.6673	1.5727	NFIA	NFIA	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
66	1743		false	false	false	None	None	1.5001	2.3799			0.6857	0.0000	0	-1	ISOLATED_BE		0	0
67	1744		false	false	false	None	None	0.6606	1.3334			0.6431	0.0000	0	-1	ISOLATED_BE		0	0
68	988		false	false	false	None	None	0.8980	1.8820			0.0000	0.0000	0	-1	ISOLATED_BE		0	0
69	1358		false	false	false	None	None	1.1080	2.0920	LINC00466	LINC00466	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
70	767		false	false	false	None	None	0.4514	1.2726	PGM1	PGM1	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
71	238		false	false	false	None	None	0.7105	1.5295	JAK1	JAK1	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
72	1745		false	false	false	None	None	1.0398	1.9402	DNAJC6;RP5-1044H5.1	DNAJC6;RP5-1044H5.1	0.4921	0.0000	0	-1	ISOLATED_BE		0	0
73	1156		false	false	false	None	None	0.3934	1.2646	WDR78	WDR78	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
74	536		false	false	false	None	None	0.5743	1.4857			0.0000	0.0000	0	-1	ISOLATED_BE		0	0
75	1028		false	false	false	None	None	1.5341	2.4859	LRRC7	LRRC7	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
76	667		false	false	false	None	None	1.7835	2.7965			0.0000	0.0000	0	-1	ISOLATED_BE		0	0
77	1746		false	false	false	None	None	1.6167	2.6833			0.4385	0.0000	0	-1	ISOLATED_BE		0	0
78	1747	TiPloidyMatch_81	false	false	false	None	None	0.8986	1.7814	MSH4	MSH4	0.4517	0.0000	0	-1	ISOLATED_BE		0	0
79	2		false	false	false	None	None	0.4351	1.4869	ST6GALNAC3	ST6GALNAC3	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
80	1232		false	false	false	None	None	0.6051	1.6349	PIGK;RP4-706A16.3	PIGK;RP4-706A16.3	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
81	1747	TiPloidyMatch_78	false	false	false	None	None	1.2920	2.0880	ZZZ3	ZZZ3	0.7103	0.0000	1	-1	ISOLATED_BE		0	0
82	1749		false	false	false	None	None	1.9432	2.8968	GIPC2	GIPC2	0.7515	0.0000	0	-1	ISOLATED_BE		0	0
83	607		false	false	false	None	None	0.4169	1.3671	LPHN2	LPHN2	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
84	398		false	false	false	None	None	0.7726	1.8074	LPHN2	LPHN2	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
85	1750		false	false	false	None	None	0.7292	1.7508	RP11-475O6.1	RP11-475O6.1	0.3302	0.0000	0	-1	ISOLATED_BE		0	0
86	1751		false	false	false	None	None	0.6321	5.3071			0.6023	0.6023	0	0	SIMPLE_DUP	SIMPLE_DUP	0	0
87	759		false	false	false	Known	None	0.3830	1.1870	RP4-651E10.4	RP4-651E10.4	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
88	161		false	false	false	None	None	0.6638	1.5362	HS2ST1;RP5-1052I5.2	HS2ST1;RP5-1052I5.2	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
89	843		false	false	false	None	None	0.6166	1.4834	RP11-76N22.2	RP11-76N22.2	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
90	15		false	false	false	None	None	0.7955	1.7045	GBP1	GBP1	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
91	1752		false	false	false	None	None	1.2129	2.0871	TGFBR3	TGFBR3	0.7538	0.0000	0	-1	ISOLATED_BE		0	0
92	1753		false	false	false	None	None	0.4805	1.1855	FNBP1L	FNBP1L	0.7177	0.0000	0	-1	ISOLATED_BE		0	0
93	1754		false	false	false	None	None	1.1019	2.1581			0.5018	0.0000	0	-1	ISOLATED_BE		0	0
94	1755		false	false	false	None	None	0.3129	1.3691			0.2362	0.0000	0	-1	ISOLATED_BE		0	0
95	1103		false	false	false	None	None	1.0067	1.8933			0.0000	0.0000	0	-1	ISOLATED_BE		0	0
96	1347		false	false	false	None	None	0.8185	1.6615	CDC14A	CDC14A	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
97	1360		false	false	false	None	None	0.3700	1.3900			0.0000	0.0000	0	-1	ISOLATED_BE		0	0
98	40		false	false	false	None	None	0.4100	1.4280			0.0000	0.0000	0	-1	ISOLATED_BE		0	0
99	1756		false	false	false	None	None	0.5454	1.5946			0.2080	0.0000	0	-1	ISOLATED_BE		0	0
100	1757		false	false	false	None	None	1.4977	2.5623	SLC25A24	SLC25A24	0.6679	0.0000	0	-1	ISOLATED_BE		0	0
101	1224		false	false	false	None	None	1.2973	1.9627	WDR47;RP11-20O24.4	WDR47;RP11-20O24.4	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
102	773		false	false	false	None	None	1.4479	2.1521	KIAA1324	KIAA1324	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
103	1758		false	false	false	None	None	0.5815	1.4585	STRIP1	STRIP1	0.7132	0.0000	0	-1	ISOLATED_BE		0	0
104	1760	MajorAP_105	false	false	false	None	None	0.7983	1.9817	KCND3	KCND3	0.5391	0.0000	0	-1	ISOLATED_BE		0	0
105	1760	MajorAP_104	false	false	false	None	None	2.4549	3.6451	RP5-965F6.2;TXNP3;snoU13	RP5-965F6.2;TXNP3;snoU13	0.6697	0.0000	1	-1	ISOLATED_BE		0	0
106	1761	LOH_107	false	false	false	None	None	0.6771	1.2289	RP11-426L16.8	RP11-426L16.8	0.7052	0.0000	0	-1	ISOLATED_BE		0	0
107	1761	LOH_106	false	false	false	None	None	1.1301	1.7899	LRIG2	LRIG2	0.6804	0.0000	1	-1	ISOLATED_BE		0	0
108	1054		false	false	false	None	None	1.3251	2.3749	OLFML3	OLFML3	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
109	185		false	false	false	None	None	1.6751	2.7249			0.0000	0.0000	0	-1	ISOLATED_BE		0	0
110	1763		false	false	false	None	None	1.4995	2.5005			0.6166	0.0000	0	-1	ISOLATED_BE		0	0
111	1282		false	false	false	None	None	0.4592	1.4448	TCEB1P20	TCEB1P20	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
112	522		false	false	false	None	None	0.3354	1.2706	MAN1A2	MAN1A2	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
113	1764		false	false	false	None	None	1.0390	1.8410	NBPF13P	NBPF13P	0.4335	0.0000	0	-1	ISOLATED_BE		0	0
114	1766	MajorAP_115	false	false	false	None	None	0.6576	1.7624	RP11-744H18.1	RP11-744H18.1	0.2745	0.0000	0	-1	ISOLATED_BE		0	0
115	1766	MajorAP_114	false	false	false	None	None	2.3776	3.4824	HIST2H2AB;BOLA1	HIST2H2AB;BOLA1	0.6151	0.0000	1	-1	ISOLATED_BE		0	0
116	1767	MajorAP_118	false	false	false	None	None	1.2491	2.0109	SNX27;RP11-98D18.1	SNX27;RP11-98D18.1	0.7380	0.0000	0	-1	ISOLATED_BE		0	0
117	1768		false	false	false	None	None	0.2402	1.1498	LCE3D	LCE3D	0.2750	0.0000	0	-1	ISOLATED_BE		0	0
118	1767	MajorAP_116	false	false	false	None	None	1.8152	2.7248			0.7501	0.0000	1	-1	ISOLATED_BE		0	0
119	1012		false	false	false	None	None	1.0773	1.8227	TDRD10	TDRD10	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
120	1275		false	false	false	None	None	1.2773	2.0227			0.0000	0.0000	0	-1	ISOLATED_BE		0	0
121	1770		false	false	false	None	None	0.8256	1.4544	RHBG	RHBG	0.7559	0.0000	0	-1	ISOLATED_BE		0	0
122	993		false	false	false	None	None	1.1705	2.1495			0.0000	0.0000	0	-1	ISOLATED_BE		0	0
123	1320		false	false	false	None	None	0.7642	1.7358	RP11-190A12.7;CCDC19	RP11-190A12.7;CCDC19	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
124	936		false	false	false	None	None	0.9175	1.6425	RP11-544M22.1;RP11-312J18.7	RP11-544M22.1;RP11-312J18.7	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
125	724		false	false	false	None	None	1.2473	2.0527			0.0000	0.0000	0	-1	ISOLATED_BE		0	0
126	1771		false	false	false	None	None	0.9946	1.8254			0.7326	0.0000	0	-1	ISOLATED_BE		0	0
127	1772		false	false	false	None	None	1.4931	2.4469			0.7128	0.0000	0	-1	ISOLATED_BE		0	0
128	1773		false	false	false	None	None	0.6585	1.6015	PBX1	PBX1	0.6722	0.0000	0	-1	ISOLATED_BE		0	0
129	1775	MajorAP_130	false	false	false	None	None	1.2284	2.3116	PBX1	PBX1	0.6094	0.0000	0	-1	ISOLATED_BE		0	0
130	1775	LOH_131;MajorAP_129	false	false	false	None	None	1.8982	2.9818	RP11-280O1.2;RP11-306I1.2	RP11-280O1.2;RP11-306I1.2	0.5325	0.0000	1	-1	ISOLATED_BE		0	0
131	1775	LOH_130	false	false	false	None	None	1.4347	2.4053	UCK2	UCK2	0.6006	0.0000	2	-1	ISOLATED_BE		0	0
132	1180		false	false	false	None	None	0.5741	1.5059	ILDR2;MAEL	ILDR2;MAEL	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
133	0		false	false	false	None	None	0.4302	1.3238	KIFAP3	KIFAP3	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
134	1777		false	false	false	None	None	1.2766	2.2234			0.4151	0.0000	0	-1	ISOLATED_BE		0	0
135	100		false	false	false	None	None	0.8227	1.6573			0.0000	0.0000	0	-1	ISOLATED_BE		0	0
136	213		false	false	false	None	None	1.1139	1.9261	KLHL20	KLHL20	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
137	474		false	false	false	None	None	0.8733	1.6267	RABGAP1L	RABGAP1L	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
138	826		false	false	false	None	None	0.6675	1.4325	RABGAP1L	RABGAP1L	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
139	1778		false	false	false	None	None	1.2116	2.1084	MRPS14;Y_RNA	MRPS14;Y_RNA	0.4093	0.0000	0	-1	ISOLATED_BE		0	0
140	1779		false	false	false	None	None	0.6858	1.8542	TNR	TNR	0.2530	0.0000	0	-1	ISOLATED_BE		0	0
141	698		false	false	false	None	None	1.5509	2.7091			0.0000	0.0000	0	-1	ISOLATED_BE		0	0
142	791		false	false	false	None	None	1.2928	2.3872			0.0000	0.0000	0	-1	ISOLATED_BE		0	0
143	1780		false	false	false	None	None	1.4187	2.4813	SEC16B;RP4-798P15.3	SEC16B;RP4-798P15.3	0.5367	0.0000	0	-1	ISOLATED_BE		0	0
144	1174		false	false	false	None	None	0.8306	1.5094	ABL2	ABL2	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
145	762		false	false	false	None	None	0.9825	1.6975	AXDND1	AXDND1	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
146	726		false	false	false	None	None	0.5467	1.4533			0.0000	0.0000	0	-1	ISOLATED_BE		0	0
147	1340		false	false	false	None	None	0.7167	1.6233			0.0000	0.0000	0	-1	ISOLATED_BE		0	0
148	1781		false	false	false	None	None	0.1626	0.9234	RGL1	RGL1	0.6369	0.0000	0	-1	ISOLATED_BE		0	0
149	440		false	false	false	None	None	0.2097	1.1043	HMCN1	HMCN1	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
150	744		false	false	false	None	None	0.5563	1.4637			0.0000	0.0000	0	-1	ISOLATED_BE		0	0
151	1782		false	false	false	None	None	0.5286	1.4294			0.4742	0.0000	0	-1	ISOLATED_BE		0	0
152	1783		false	false	false	None	None	-0.0293	0.8533	KCNT2	KCNT2	0.4104	0.0000	0	-1	ISOLATED_BE		0	0
153	741		false	false	false	None	None	1.1541	1.9659			0.0000	0.0000	0	-1	ISOLATED_BE		0	0
154	319		false	false	false	None	None	0.7594	1.4806	MROH3P	MROH3P	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
155	569		false	false	false	None	None	1.2688	2.0312	LMOD1;TIMM17A	LMOD1;TIMM17A	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
156	1000		false	false	false	None	None	1.1360	1.8640	ARL8A	ARL8A	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
157	1341		false	false	false	None	None	0.8809	1.5791			0.0000	0.0000	0	-1	ISOLATED_BE		0	0
158	668		false	false	false	None	None	0.5219	1.1381	SOX13	SOX13	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
159	1301		false	false	false	None	None	0.9335	1.8465	RP11-430C7.4	RP11-430C7.4	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
160	810		false	false	false	None	None	1.1536	2.0664			0.0000	0.0000	0	-1	ISOLATED_BE		0	0
161	1784		false	false	false	None	None	0.5174	1.2686	SLC41A1	SLC41A1	0.7178	0.0000	0	-1	ISOLATED_BE		0	0
162	578		false	false	false	None	None	0.7318	1.7282			0.0000	0.0000	0	-1	ISOLATED_BE		0	0
163	1327		false	false	false	None	None	0.6076	1.6124	RP1-272L16.1	RP1-272L16.1	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
164	1785		false	false	false	None	None	0.6927	1.7273	HHAT	HHAT	0.2294	0.0000	0	-1	ISOLATED_BE		0	0
165	564		false	false	false	None	None	1.4427	2.4773	KCNH1	KCNH1	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
166	1372		false	false	false	None	None	1.0208	1.9392	RPS6KC1	RPS6KC1	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
167	860		false	false	false	None	None	0.9613	1.9387	PTPN14	PTPN14	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
168	269		false	false	false	None	None	0.7391	1.6609	CENPF;ABHD17AP3;RP11-365D23.2	CENPF;ABHD17AP3;RP11-365D23.2	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
169	1786		false	false	false	None	None	1.9895	2.9305	EPRS	EPRS	0.6777	0.0000	0	-1	ISOLATED_BE		0	0
170	1787		false	false	false	None	None	1.0843	1.8157	IARS2	IARS2	0.6701	0.0000	0	-1	ISOLATED_BE		0	0
171	1155		false	false	false	None	None	0.4251	1.3649	RAB3GAP2	RAB3GAP2	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
172	497		false	false	false	None	None	0.5653	1.4207	HHIPL2	HHIPL2	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
173	1305		false	false	false	None	None	0.7762	1.7038			0.0000	0.0000	0	-1	ISOLATED_BE		0	0
174	752		false	false	false	None	None	1.1116	2.0484	CAPN8	CAPN8	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
175	1788		false	false	false	None	None	0.4773	1.0687			0.6831	0.0000	0	-1	ISOLATED_BE		0	0
176	1789	MajorAP_177	false	false	false	None	None	1.9814	2.9186	CNIH3	CNIH3	0.6252	0.0000	0	-1	ISOLATED_BE		0	0
177	1789	MajorAP_176	false	false	false	None	None	0.5893	1.5907	DNAH14	DNAH14	0.7248	0.0000	1	-1	ISOLATED_BE		0	0
178	1791		false	false	false	None	None	0.7437	1.4963			0.7476	0.0000	0	-1	ISOLATED_BE		0	0
179	1792		false	false	false	None	None	1.5319	2.4281			0.6893	0.0000	0	-1	ISOLATED_BE		0	0
180	169		false	false	false	None	None	0.7019	1.5981	ITPKB	ITPKB	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
181	500		false	false	false	None	None	0.5355	1.3745			0.0000	0.0000	0	-1	ISOLATED_BE		0	0
182	1081		false	false	false	None	None	0.4014	1.2366	HIST3H2BA	HIST3H2BA	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
183	768		false	false	false	None	None	0.3611	1.1809			0.0000	0.0000	0	-1	ISOLATED_BE		0	0
184	909		false	false	false	None	None	0.5790	1.4090	TTC13	TTC13	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
185	892		false	false	false	None	None	0.9957	1.9243	TSNAX-DISC1;LINC00582	TSNAX-DISC1;LINC00582	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
186	17		false	false	false	None	None	0.4395	1.3585			0.0000	0.0000	0	-1	ISOLATED_BE		0	0
187	191		false	false	false	None	None	0.5648	1.5352	RP11-301G21.1	RP11-301G21.1	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
188	1793		false	false	false	None	None	0.8948	1.8652			0.6840	0.0000	0	-1	ISOLATED_BE		0	0
189	112		false	false	false	None	None	1.1121	1.7879			0.0000	0.0000	0	-1	ISOLATED_BE		0	0
190	277		false	false	false	None	None	1.0404	1.6996	B3GALNT2;RP4-534P7.2	B3GALNT2;RP4-534P7.2	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
191	1289		false	false	false	None	None	0.8076	1.7124	ACTN2	ACTN2	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
192	290		false	false	false	None	None	0.3638	1.2682	GREM2	GREM2	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
193	1794		false	false	false	None	None	0.6982	1.4818	EXO1	EXO1	0.7484	0.0000	0	-1	ISOLATED_BE		0	0
194	86		false	false	false	None	None	1.6933	2.7267			0.0000	0.0000	0	-1	ISOLATED_BE		0	0
195	420		false	false	false	None	None	1.3961	2.4639			0.0000	0.0000	0	-1	ISOLATED_BE		0	0
196	1380		false	false	false	None	None	0.9629	1.9171	SDCCAG8	SDCCAG8	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
197	1019		false	false	false	None	None	1.0152	1.8848			0.0000	0.0000	0	-1	ISOLATED_BE		0	0
198	554		false	false	false	None	None	1.1040	1.9960	KIF26B;DNAJC19P8	KIF26B;DNAJC19P8	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
199	109		false	false	false	None	None	0.6540	1.5460	SMYD3	SMYD3	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
200	1795		false	false	false	None	None	1.2711	2.3089			0.3643	0.0000	0	-1	ISOLATED_BE		0	0
201	1796		false	false	false	None	None	0.4700	1.5500			0.2703	0.0000	0	-1	ISOLATED_BE		0	0
202	812		false	false	false	None	None	0.5486	1.7514			0.0000	0.0000	0	-1	ISOLATED_BE		0	0
203	699		false	false	false	None	None	1.0716	2.2884			0.0000	0.0000	0	-1	ISOLATED_BE		0	0
204	1797		false	false	false	None	None	0.7943	1.9457	AC010907.5;DCDC2C	AC010907.5;DCDC2C	0.5591	0.0000	0	-1	ISOLATED_BE		0	0
205	1798		false	false	false	None	None	0.2463	1.3577			0.0665	0.0000	0	-1	ISOLATED_BE		0	0
