SampleId	ClusterId	ChainId	SvId	Type	ResolvedType	IsSynthetic	ChrStart	ChrEnd	PosStart	PosEnd	OrientStart	OrientEnd	InfoStart	InfoEnd	Ploidy
5FU-PATIENT3-N-CLONE2	27	0	61	INV	COMPLEX	false	5	5	39466622	40996786	-1	-1	NORMAL	NORMAL	0.4878
5FU-PATIENT3-N-CLONE2	27	0	62	INV	COMPLEX	false	5	5	40869212	40997034	1	1	NORMAL	NORMAL	0.6825
5FU-PATIENT3-N-CLONE2	27	0	63	INV	COMPLEX	false	5	5	38055717	41019516	1	1	NORMAL	NORMAL	0.7655
5FU-PATIENT3-N-CLONE2	27	1	64	INV	COMPLEX	false	5	5	39216305	41024264	1	1	NORMAL	NORMAL	0.8030
5FU-PATIENT3-N-CLONE2	27	7	65	DEL	COMPLEX	false	5	5	37781822	41366608	1	-1	NORMAL	NORMAL	0.6571
5FU-PATIENT3-N-CLONE2	35	1	66	DEL	DEL	false	7	7	19687722	19688990	1	-1	NORMAL	NORMAL	0.6874
5FU-PATIENT3-N-CLONE2	36	1	67	DEL	DEL	false	8	8	35434908	35680256	1	-1	NORMAL	NORMAL	0.6654
5FU-PATIENT3-N-CLONE2	37	1	68	DUP	COMPLEX	false	9	9	79186720	79186724	-1	1	NORMAL	NORMAL	0.0210
5FU-PATIENT3-N-CLONE2	27	0	70	BND	COMPLEX	false	5	10	40978514	114604662	-1	-1	NORMAL	NORMAL	0.7278
5FU-PATIENT3-N-CLONE2	27	1	71	BND	COMPLEX	false	5	10	40663740	114604663	-1	1	NORMAL	NORMAL	0.6760
5FU-PATIENT3-N-CLONE2	0	1	72	DEL	DEL	false	11	11	85495075	85496170	1	-1	NORMAL	NORMAL	0.7980
5FU-PATIENT3-N-CLONE2	37	2	73	BND	COMPLEX	false	9	12	79186724	127650683	1	1	NORMAL	NORMAL	0.0886
5FU-PATIENT3-N-CLONE2	3	1	74	DEL	DEL	false	13	13	79536223	79536268	1	-1	NORMAL	NORMAL	0.6647
5FU-PATIENT3-N-CLONE2	37	3	75	BND	COMPLEX	false	9	17	79186949	31149419	1	-1	NORMAL	NORMAL	2.9258
5FU-PATIENT3-N-CLONE2	37	4	76	INF	COMPLEX	false	17	-1	31149419	0	1	0	NORMAL		3.3200
5FU-PATIENT3-N-CLONE2	38	1	78	DEL	DEL	false	20	20	25533856	25533944	1	-1	NORMAL	NORMAL	0.6583
5FU-PATIENT3-N-CLONE2	1	1	79	DEL	DEL	false	22	22	40661952	40786535	1	-1	NORMAL	NORMAL	0.6970
