svId	clusterId	clusterReason	fragileSiteStart	fragileSiteEnd	isFoldback	lineTypeStart	lineTypeEnd	ploidyMin	ploidyMax	geneStart	geneEnd	replicationTimingStart	replicationTimingEnd	localTopologyIdStart	localTopologyIdEnd	localTopologyStart	localTopologyEnd	localTICountStart	localTICountEnd
74	128		false	false	false	None	None	-0.1027	0.3647			0.0000	0.0000	0	-1	ISOLATED_BE		0	0
75	364		false	false	false	None	None	-0.1378	0.3218	TGFBR2	TGFBR2	0.6584	0.0000	0	-1	ISOLATED_BE		0	0
76	216		false	false	false	None	None	-0.1634	0.2934	EXOG;RPL18AP7	EXOG;RPL18AP7	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
77	117		false	false	false	None	None	-0.1374	0.3194			0.0000	0.0000	0	-1	ISOLATED_BE		0	0
78	187		false	false	false	None	None	-0.0997	0.3157	ARIH2	ARIH2	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
79	17		false	false	false	None	None	-0.1241	0.2861	POC1A	POC1A	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
80	25		false	false	false	None	None	-0.2024	0.2170	DNAH12	DNAH12	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
81	118		false	false	false	None	None	-0.1433	0.2893	FAM107A	FAM107A	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
82	22		false	false	false	None	None	-0.0989	0.3389			0.0000	0.0000	0	-1	ISOLATED_BE		0	0
83	307		false	false	false	None	None	-0.1376	0.2916	EIF4E3	EIF4E3	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
84	189		false	false	false	None	None	-0.1051	0.3411	SHQ1	SHQ1	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
85	141		false	false	false	None	None	-0.0548	0.4028	RNU2-64P	RNU2-64P	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
86	365		false	false	false	None	None	0.4994	1.1606	PROSP	PROSP	0.2795	0.0000	0	-1	ISOLATED_BE		0	0
87	292		false	false	false	None	None	-0.1533	0.3033	ABI3BP	ABI3BP	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
88	125		false	false	false	None	None	-0.1767	0.2747	SENP7	SENP7	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
89	366		false	false	false	None	None	-0.2141	0.2361			0.6318	0.0000	0	-1	ISOLATED_BE		0	0
90	367		false	false	false	None	None	-0.1481	0.3001	POLQ	POLQ	0.5378	0.0000	0	-1	ISOLATED_BE		0	0
91	7		false	false	false	None	None	-0.1797	0.2537	CHCHD6	CHCHD6	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
92	226		false	false	false	None	None	-0.1734	0.2614	RP11-59J16.1	RP11-59J16.1	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
93	213		false	false	false	None	None	-0.1369	0.3009	C3orf27	C3orf27	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
94	219		false	false	false	None	None	-0.1090	0.3350	RAB43;ISY1-RAB43	RAB43;ISY1-RAB43	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
95	103		false	false	false	None	None	-0.2158	0.2317	RYK	RYK	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
96	101		false	false	false	None	None	-0.1937	0.2537	EPHB1	EPHB1	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
97	172		false	false	false	None	None	-0.1389	0.3129			0.0000	0.0000	0	-1	ISOLATED_BE		0	0
98	265		false	false	false	None	None	-0.1999	0.2519	NMNAT3	NMNAT3	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
99	368		false	false	false	None	None	-0.2211	0.2220	RP11-550I24.2	RP11-550I24.2	0.6396	0.0000	0	-1	ISOLATED_BE		0	0
100	369		false	false	false	None	None	-0.2005	0.2425	RP11-290K4.2	RP11-290K4.2	0.4841	0.0000	0	-1	ISOLATED_BE		0	0
101	73		false	false	false	None	None	-0.0960	0.3500	CRYGS	CRYGS	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
102	267		false	false	false	None	None	-0.1428	0.2928			0.0000	0.0000	0	-1	ISOLATED_BE		0	0
103	370		false	false	false	None	None	-0.1293	0.2993	OR7E162P	OR7E162P	0.4470	0.0000	0	-1	ISOLATED_BE		0	0
104	120		false	false	false	None	None	-0.1927	0.2407	STX18-AS1	STX18-AS1	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
105	258		false	false	false	None	None	-0.0878	0.3438	MAN2B2	MAN2B2	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
106	371		false	false	false	None	None	-0.0140	0.4340	RP11-367J11.3	RP11-367J11.3	0.7201	0.0000	0	-1	ISOLATED_BE		0	0
107	158		false	false	false	None	None	-0.0706	0.3986	SULT1E1	SULT1E1	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
108	217		false	false	false	None	None	-0.1376	0.3316	ENAM;IGJ	ENAM;IGJ	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
109	296		false	false	false	None	None	-0.1499	0.3219	CNOT6L	CNOT6L	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
110	266		false	false	false	None	None	-0.1544	0.3164			0.0000	0.0000	0	-1	ISOLATED_BE		0	0
111	41		false	false	false	None	None	-0.1878	0.2818	PAQR3	PAQR3	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
112	126		false	false	false	None	None	-0.2317	0.2378			0.0000	0.0000	0	-1	ISOLATED_BE		0	0
113	214		false	false	false	None	None	-0.2058	0.2578	ANTXR2;AC097711.1	ANTXR2;AC097711.1	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
114	53		false	false	false	None	None	-0.1447	0.3107			0.0000	0.0000	0	-1	ISOLATED_BE		0	0
115	276		false	false	false	None	None	-0.1802	0.2602	PKD2	PKD2	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
116	5		false	false	false	None	None	-0.1497	0.2977			0.0000	0.0000	0	-1	ISOLATED_BE		0	0
117	277		false	false	false	None	None	-0.1156	0.3376			0.0000	0.0000	0	-1	ISOLATED_BE		0	0
118	106		false	false	false	None	None	-0.1318	0.3178	RPL34-AS1	RPL34-AS1	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
119	228		false	false	false	None	None	-0.1717	0.2757			0.0000	0.0000	0	-1	ISOLATED_BE		0	0
120	232		false	false	false	None	None	-0.1735	0.2735	C4orf33	C4orf33	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
121	61		false	false	false	None	None	-0.1341	0.3161	SETD7	SETD7	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
122	3		false	false	false	None	None	-0.1647	0.2787	SCOC	SCOC	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
123	215		false	false	false	None	None	-0.1880	0.2640	RP11-461L13.4;RP11-461L13.5	RP11-461L13.4;RP11-461L13.5	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
124	192		false	false	false	None	None	-0.1550	0.2970	FHDC1	FHDC1	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
125	169		false	false	false	None	None	-0.1800	0.2980	GUCY1B3	GUCY1B3	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
126	33		false	false	false	None	None	-0.1930	0.2850	CTSO	CTSO	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
127	282		false	false	false	None	None	-0.1875	0.2615	ZFR	ZFR	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
128	46		false	false	false	None	None	-0.1615	0.2935			0.0000	0.0000	0	-1	ISOLATED_BE		0	0
129	372		false	false	false	None	None	-0.1663	0.2603	C6	C6	0.3065	0.0000	0	-1	ISOLATED_BE		0	0
130	176		false	false	false	None	None	-0.2065	0.2485	C5orf64;RP11-2O17.2	C5orf64;RP11-2O17.2	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
131	178		false	false	false	None	None	-0.1685	0.2865	KIF2A	KIF2A	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
132	241		false	false	false	None	None	-0.2064	0.2484	CMYA5;CTC-431G16.2	CMYA5;CTC-431G16.2	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
133	240		false	false	false	None	None	-0.1714	0.2914	SERINC5;CTC-458I2.2	SERINC5;CTC-458I2.2	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
134	83		false	false	false	None	None	-0.1736	0.2756			0.0000	0.0000	0	-1	ISOLATED_BE		0	0
135	10		false	false	false	None	None	-0.2120	0.2285	CTC-432M15.3;FNIP1	CTC-432M15.3;FNIP1	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
136	67		false	false	false	None	None	-0.0986	0.3926	CTB-113P19.5	CTB-113P19.5	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
137	23		false	false	false	None	None	-0.1346	0.3486	GLRA1	GLRA1	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
138	373		false	false	false	None	None	-0.2024	0.2444	HAVCR2;MED7;ITK	HAVCR2;MED7;ITK	0.3500	0.0000	0	-1	ISOLATED_BE		0	0
139	374		false	false	false	None	None	-0.1944	0.2484	ADAM19	ADAM19	0.2638	0.0000	0	-1	ISOLATED_BE		0	0
140	89		false	false	false	None	None	-0.0803	0.3543			0.0000	0.0000	0	-1	ISOLATED_BE		0	0
141	206		false	false	false	None	None	0.0043	0.4577			0.0000	0.0000	0	-1	ISOLATED_BE		0	0
142	375		false	false	false	None	None	-0.2005	0.2385			0.4017	0.0000	0	-1	ISOLATED_BE		0	0
143	376		false	false	false	None	None	-0.1426	0.2926	MAT2B	MAT2B	0.5719	0.0000	0	-1	ISOLATED_BE		0	0
144	107		false	false	false	None	None	-0.0949	0.3349	SH3PXD2B	SH3PXD2B	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
145	280		false	false	false	None	None	-0.1534	0.2634	STC2	STC2	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
146	8		false	false	false	None	None	-0.2170	0.2256			0.0000	0.0000	0	-1	ISOLATED_BE		0	0
147	122		false	false	false	None	None	-0.1993	0.2433	ECI2;RP3-400B16.4;RP3-400B16.1	ECI2;RP3-400B16.4;RP3-400B16.1	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
148	134		false	false	false	None	None	-0.1964	0.2364	PHACTR1;RP1-257A7.4;TBC1D7	PHACTR1;RP1-257A7.4;TBC1D7	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
149	68		false	false	false	None	None	-0.2110	0.2185			0.0000	0.0000	0	-1	ISOLATED_BE		0	0
150	261		false	false	false	None	None	-0.2017	0.2337	DCDC2;KAAG1;RNU6-391P	DCDC2;KAAG1;RNU6-391P	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
151	2		false	false	false	None	None	-0.1937	0.2417	FAM65B	FAM65B	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
152	199		false	false	false	None	None	-0.1159	0.3299			0.0000	0.0000	0	-1	ISOLATED_BE		0	0
153	304		false	false	false	None	None	-0.1269	0.3189	GABBR1	GABBR1	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
154	278		false	false	false	None	None	-0.1413	0.2913	LINC00243	LINC00243	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
155	156		false	false	false	None	None	-0.1067	0.3607			0.0000	0.0000	0	-1	ISOLATED_BE		0	0
156	181		false	false	false	None	None	-0.0877	0.3797	PPIAP9;RPL15P4;MCCD1	PPIAP9;RPL15P4;MCCD1	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
157	157		false	false	false	None	None	-0.1264	0.2964			0.0000	0.0000	0	-1	ISOLATED_BE		0	0
158	138		false	false	false	None	None	-0.0908	0.3308	GLTSCR1L	GLTSCR1L	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
159	191		false	false	false	None	None	0.0136	0.4584	RP1-261G23.4	RP1-261G23.4	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
160	377		false	false	false	None	None	-0.2005	0.2465	COL21A1	COL21A1	0.7104	0.0000	0	-1	ISOLATED_BE		0	0
161	165		false	false	false	None	None	-0.1610	0.3070	IMPG1	IMPG1	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
162	99		false	false	false	None	None	-0.2160	0.2520			0.0000	0.0000	0	-1	ISOLATED_BE		0	0
163	378		false	false	false	None	None	-0.1662	0.2882			0.6331	0.0000	0	-1	ISOLATED_BE		0	0
164	379		false	false	false	None	None	-0.2199	0.2223	UBE3D	UBE3D	0.5493	0.0000	0	-1	ISOLATED_BE		0	0
165	16		false	false	false	None	None	-0.1835	0.2475	PDSS2	PDSS2	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
166	54		false	false	false	None	None	-0.1997	0.2277	C6orf183	C6orf183	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
167	256		false	false	false	None	None	-0.0545	0.3425	PRKAR1B	PRKAR1B	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
168	153		false	false	false	None	None	-0.1049	0.2809			0.0000	0.0000	0	-1	ISOLATED_BE		0	0
169	35		false	false	false	None	None	-0.0402	0.3622	CARD11	CARD11	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
170	203		false	false	false	None	None	-0.0026	0.4386			0.0000	0.0000	0	-1	ISOLATED_BE		0	0
171	380		false	false	false	None	None	-0.1871	0.2131	AP5Z1	AP5Z1	0.6254	0.0000	0	-1	ISOLATED_BE		0	0
172	381		false	false	false	None	None	-0.1880	0.1992	ZNF890P	ZNF890P	0.6205	0.0000	0	-1	ISOLATED_BE		0	0
173	382		false	false	false	None	None	0.1554	0.5906	CCZ1B	CCZ1B	0.5737	0.0000	0	-1	ISOLATED_BE		0	0
174	85		false	false	false	None	None	-0.2026	0.2346	CPVL;AC005162.4	CPVL;AC005162.4	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
175	314		false	false	false	None	None	-0.1806	0.2566			0.0000	0.0000	0	-1	ISOLATED_BE		0	0
176	151		false	false	false	None	None	0.0114	0.4546	NPC1L1	NPC1L1	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
177	248		false	false	false	None	None	0.0132	0.4568			0.0000	0.0000	0	-1	ISOLATED_BE		0	0
178	383		false	false	false	None	None	-0.0426	0.3946	NUPR1L	NUPR1L	0.5769	0.0000	0	-1	ISOLATED_BE		0	0
179	186		false	false	false	None	None	-0.0262	0.4742			0.0000	0.0000	0	-1	ISOLATED_BE		0	0
180	229		false	false	false	None	None	-0.1304	0.2724	HIP1	HIP1	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
181	218		false	false	false	None	None	0.0964	0.5496	ZP3	ZP3	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
182	384		false	false	false	None	None	0.0156	0.4804			0.7045	0.0000	0	-1	ISOLATED_BE		0	0
183	309		false	false	false	None	None	-0.1276	0.2876			0.0000	0.0000	0	-1	ISOLATED_BE		0	0
184	42		false	false	false	None	None	0.0891	0.5189	ALKBH4;POLR2J;AC093668.3	ALKBH4;POLR2J;AC093668.3	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
185	385		true	true	false	None	None	1.1026	3.2246	IMMP2L	IMMP2L	0.3474	0.3472	0	0	DSB	DSB	0	0
186	386		false	false	false	None	None	-0.1957	0.2457	DOCK4	DOCK4	0.5312	0.0000	0	-1	ISOLATED_BE		0	0
187	387		false	false	false	None	None	-0.1142	0.3162			0.6090	0.0000	0	-1	ISOLATED_BE		0	0
188	388		false	false	false	None	None	-0.1631	0.2471	KMT2C;Y_RNA	KMT2C;Y_RNA	0.5639	0.0000	0	-1	ISOLATED_BE		0	0
189	19		false	false	false	None	None	-0.1786	0.2806	ERICH1	ERICH1	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
190	303		false	false	false	None	None	-0.0446	0.4446	ERICH1;ERICH1-AS1	ERICH1;ERICH1-AS1	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
191	30		false	false	false	None	None	-0.0632	0.3632			0.0000	0.0000	0	-1	ISOLATED_BE		0	0
192	294		false	false	false	None	None	-0.0461	0.3841	BIN3	BIN3	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
193	389		false	false	false	None	None	-0.2159	0.2295			0.5103	0.0000	0	-1	ISOLATED_BE		0	0
194	255		false	false	false	None	None	-0.1880	0.2560			0.0000	0.0000	0	-1	ISOLATED_BE		0	0
195	121		false	false	false	None	None	-0.1759	0.2539	AGPAT6;RP11-360L9.8	AGPAT6;RP11-360L9.8	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
196	161		false	false	false	None	None	-0.0749	0.3549	POLB	POLB	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
197	220		false	false	false	None	None	0.1011	0.5729	RP11-726G23.11	RP11-726G23.11	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
198	69		false	false	false	None	None	-0.1614	0.2714	NPM1P21	NPM1P21	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
199	234		false	false	false	None	None	-0.2118	0.2209	RP11-513O17.2	RP11-513O17.2	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
200	28		false	false	false	None	None	-0.1222	0.3102			0.0000	0.0000	0	-1	ISOLATED_BE		0	0
201	167		false	false	false	None	None	-0.1744	0.2464			0.0000	0.0000	0	-1	ISOLATED_BE		0	0
202	390		false	false	false	None	None	-0.2103	0.2108			0.2964	0.0000	0	-1	ISOLATED_BE		0	0
203	233		false	false	false	None	None	-0.1268	0.3128			0.0000	0.0000	0	-1	ISOLATED_BE		0	0
204	123		false	false	false	None	None	-0.0458	0.4018			0.0000	0.0000	0	-1	ISOLATED_BE		0	0
205	391		false	false	false	None	None	-0.0422	0.4062			0.6529	0.0000	0	-1	ISOLATED_BE		0	0
206	392		false	false	false	None	None	-0.1967	0.2487			0.2177	0.0000	0	-1	ISOLATED_BE		0	0
207	11		false	false	false	None	None	-0.2101	0.2381	EBAG9	EBAG9	0.0000	0.0000	0	-1	ISOLATED_BE		0	0
