Id	SvId	IsStart	Gene	TranscriptId	Canonical	IsUpstream	Disruptive	ReportedDisruption	UndisruptedCopyNumber	RegionType	CodingContext	Biotype	ExonBasePhase	NextSpliceRank	NextSplicePhase	NextSpliceDistance	TotalExonCount
61	17	true	CELSR2	ENST00000271332	true	false	false	false	1.483	Upstream	Coding	protein_coding	-1	2	1	24053	34
62	18	true	RP5-965F6.2	ENST00000427290	true	false	false	false	1.597	Upstream	NonCoding	lincRNA	-1	2	-1	10850	2
63	18	true	CTTNBP2NL	ENST00000271277	true	true	false	false	1.597	Upstream	5P_UTR	protein_coding	-1	0	-1	374	6
64	18	true	WNT2B	ENST00000369684	true	true	false	false	1.597	Upstream	Coding	protein_coding	-1	0	-1	-91177	5
65	19	true	RP11-31F15.2	ENST00000421157	true	true	false	false	1.591	Upstream	NonCoding	lincRNA	-1	0	-1	1504	3
66	19	true	LRIG2	ENST00000361127	true	false	false	false	1.591	Exonic	3P_UTR	protein_coding	2	19	-2	-1	18
67	19	true	RLIMP2	ENST00000427891	true	true	false	false	1.591	Exonic	NonCoding	processed_pseudogene	-1	0	-1	1504	1
68	19	true	RP11-389O22.4	ENST00000457967	true	false	false	false	1.591	Upstream	NonCoding	processed_pseudogene	-1	1	-1	43615	1
69	19	true	RP11-389O22.5	ENST00000412567	true	false	false	false	1.591	Upstream	NonCoding	processed_pseudogene	-1	1	-1	73446	1
70	20	true	LMOD1	ENST00000367288	true	false	false	false	1.4509999999999998	Upstream	Coding	protein_coding	-1	2	0	6285	3
71	20	true	TIMM17A	ENST00000367287	true	true	false	false	1.4509999999999998	Upstream	Coding	protein_coding	-1	0	-1	53142	6
72	20	true	SNORA70	ENST00000383910	true	true	false	false	1.4509999999999998	Upstream	NonCoding	snoRNA	-1	0	-1	-16597	1
73	20	true	RP11-465N4.2	ENST00000412093	true	true	false	false	1.4509999999999998	Upstream	NonCoding	processed_pseudogene	-1	0	-1	-25589	1
74	20	true	RNPEP	ENST00000295640	true	true	false	false	1.4509999999999998	Upstream	Coding	protein_coding	-1	0	-1	-25770	11
75	20	true	ELF3	ENST00000359651	true	true	false	false	1.4509999999999998	Upstream	Coding	protein_coding	-1	0	-1	-52686	8
76	20	true	RP11-510N19.5	ENST00000504773	true	true	false	false	1.4509999999999998	Upstream	NonCoding	sense_intronic	-1	0	-1	-58257	2
77	20	true	RP11-510N19.2	ENST00000453255	true	true	false	false	1.4509999999999998	Upstream	NonCoding	processed_pseudogene	-1	0	-1	-62337	1
78	20	true	RP11-510N19.3	ENST00000457453	true	true	false	false	1.4509999999999998	Upstream	NonCoding	processed_pseudogene	-1	0	-1	-75734	1
79	21	true	ARL8A	ENST00000272217	true	true	false	false	1.4529999999999998	Intronic	Coding	protein_coding	-1	1	0	2577	7
80	21	true	PTPRVP	ENST00000490225	true	false	false	false	1.4529999999999998	Upstream	NonCoding	unitary_pseudogene	-1	2	-1	26749	29
81	21	true	LGR6	ENST00000367278	true	false	false	false	1.4529999999999998	Upstream	Coding	protein_coding	-1	2	2	83550	18
82	21	true	snoU13	ENST00000458967	true	false	false	false	1.4529999999999998	Upstream	NonCoding	snoRNA	-1	1	-1	89791	1
83	22	true	RP11-443B7.1	ENST00000418557	true	false	false	false	1.478	Upstream	NonCoding	lincRNA	-1	2	-1	65254	4
84	22	true	RP11-443B7.3	ENST00000549744	true	false	false	false	1.478	Upstream	NonCoding	lincRNA	-1	2	-1	48449	2
85	23	true	TBCE-AS1	ENST00000430613	true	true	false	false	1.4769999999999999	Upstream	NonCoding	antisense	-1	0	-1	-27346	2
86	23	true	B3GALNT2	ENST00000366600	true	true	false	false	1.4769999999999999	Intronic	Coding	protein_coding	-1	5	0	2369	12
87	23	true	RP4-534P7.2	ENST00000457471	true	false	false	false	1.4769999999999999	Upstream	NonCoding	processed_pseudogene	-1	1	-1	42268	1
88	23	true	MTND6P14	ENST00000433044	true	false	false	false	1.4769999999999999	Upstream	NonCoding	processed_pseudogene	-1	1	-1	59819	1
89	23	true	RP11-293G6__B.8	ENST00000603908	true	false	false	false	1.4769999999999999	Upstream	NonCoding	processed_pseudogene	-1	2	-1	88967	2
90	24	true	C2orf42	ENST00000264434	true	true	false	false	1.9719999999999998	Upstream	5P_UTR	protein_coding	-1	0	-1	-126024	10
91	24	true	TIA1	ENST00000433529	true	true	false	false	1.9719999999999998	Upstream	Coding	protein_coding	-1	0	-1	-85864	13
92	24	true	MIR1285-2	ENST00000408311	true	true	false	false	1.9719999999999998	Upstream	NonCoding	miRNA	-1	0	-1	-84859	1
93	24	true	AC016700.6	ENST00000446011	true	true	false	false	1.9719999999999998	Upstream	NonCoding	processed_pseudogene	-1	0	-1	-57185	1
94	24	true	SNRPG	ENST00000272348	true	true	false	false	1.9719999999999998	Upstream	Coding	protein_coding	-1	0	-1	-41392	4
95	24	true	FAM136A	ENST00000037869	true	true	false	false	1.9719999999999998	Upstream	Coding	protein_coding	-1	0	-1	-1	3
96	24	true	BRD7P6	ENST00000431406	true	false	false	false	1.9719999999999998	Upstream	NonCoding	processed_pseudogene	-1	2	-1	15311	2
97	24	true	AC022201.4	ENST00000452525	true	false	false	false	1.9719999999999998	Upstream	NonCoding	antisense	-1	2	-1	74800	4
98	25	true	CYTIP	ENST00000264192	true	true	false	false	2.004	Upstream	Coding	protein_coding	-1	0	-1	-47548	8
99	25	true	ACVR1C	ENST00000243349	true	true	false	false	2.004	Intronic	Coding	protein_coding	-1	2	1	5596	9
100	25	false	CYTIP	ENST00000264192	true	false	false	false	1.951	Upstream	Coding	protein_coding	-1	2	0	137500	8
101	25	false	ACVR1C	ENST00000243349	true	false	false	false	1.951	Intronic	Coding	protein_coding	-1	3	1	25310	9
102	26	true	AC007163.3	ENST00000452787	true	false	false	false	1.515	Upstream	NonCoding	lincRNA	-1	2	-1	71100	3
103	26	true	AC007163.6	ENST00000447972	true	false	false	false	1.515	Intronic	NonCoding	antisense	-1	2	-1	8702	4
104	26	true	BZW1	ENST00000452790	true	true	false	false	1.515	Upstream	Coding	protein_coding	-1	0	-1	12140	12
105	26	true	RP11-469M7.1	ENST00000568571	true	true	false	false	1.515	Upstream	NonCoding	lincRNA	-1	0	-1	-15870	1
106	26	true	RNU6-31P	ENST00000384388	true	true	false	false	1.515	Upstream	NonCoding	snRNA	-1	0	-1	-18396	1
107	26	true	AC005037.1	ENST00000457832	true	true	false	false	1.515	Upstream	NonCoding	processed_pseudogene	-1	0	-1	-23732	1
108	26	true	NIF3L1	ENST00000409020	true	true	false	false	1.515	Upstream	5P_UTR	protein_coding	-1	0	-1	-37963	7
109	26	true	RNU6-762P	ENST00000517107	true	true	false	false	1.515	Upstream	NonCoding	snRNA	-1	0	-1	-90799	1
110	27	true	AC007272.3	ENST00000416091	true	true	false	false	1.515	Upstream	NonCoding	processed_pseudogene	-1	0	-1	-61275	2
111	27	true	IMPDH1P10	ENST00000440965	true	true	false	false	1.515	Upstream	NonCoding	processed_pseudogene	-1	0	-1	-59833	2
112	27	true	CFLAR-AS1	ENST00000415011	true	true	false	false	1.515	Upstream	NonCoding	antisense	-1	0	-1	-37598	7
113	27	true	AC007283.4	ENST00000424739	true	true	false	false	1.515	Upstream	NonCoding	processed_pseudogene	-1	0	-1	12803	1
114	27	true	CASP10	ENST00000286186	true	false	false	false	1.515	Intronic	Coding	protein_coding	-1	6	0	3452	10
115	27	true	CASP8	ENST00000358485	true	false	false	false	1.515	Upstream	Coding	protein_coding	-1	2	1	66183	9
116	28	true	DCP1A	ENST00000607628	true	true	false	false	1.9500000000000002	Upstream	Coding	protein_coding	-1	0	-1	-4138	10
117	28	true	SNORD38	ENST00000384381	true	true	false	false	1.9500000000000002	Upstream	NonCoding	snoRNA	-1	0	-1	-53829	1
118	28	true	SNORA26	ENST00000391306	true	true	false	false	1.9500000000000002	Upstream	NonCoding	snoRNA	-1	0	-1	83115	1
119	29	true	ERC2	ENST00000288221	true	false	false	false	1.6190000000000002	Upstream	5P_UTR	protein_coding	-1	2	-1	86609	18
120	29	true	CCDC66	ENST00000394672	true	true	false	false	1.6190000000000002	Upstream	Coding	protein_coding	-1	0	-1	-1	18
121	30	true	FLNB	ENST00000490882	true	false	false	false	1.6199999999999997	Intronic	Coding	protein_coding	-1	2	1	1772	47
122	31	true	FRMD4B	ENST00000398540	true	true	false	false	2.011	Intronic	Coding	protein_coding	-1	1	0	49978	23
123	32	true	PROSP	ENST00000474651	true	true	false	false	2.059	Upstream	NonCoding	unprocessed_pseudogene	-1	0	-1	-8143	14
124	32	true	HSPE1P19	ENST00000603327	true	true	false	false	2.059	Upstream	NonCoding	processed_pseudogene	-1	0	-1	-1	1
125	33	true	RAB43	ENST00000315150	true	false	false	false	1.5110000000000001	Intronic	Coding	protein_coding	-1	2	0	13988	3
126	33	true	ISY1-RAB43	ENST00000418265	true	false	false	false	1.5110000000000001	Intronic	Coding	protein_coding	-1	12	2	13988	13
127	33	true	RP11-434H6.6	ENST00000608909	true	true	false	false	1.5110000000000001	Upstream	NonCoding	antisense	-1	0	-1	35062	1
128	34	true	RPS27P12	ENST00000464146	true	true	false	false	1.5139999999999998	Upstream	NonCoding	processed_pseudogene	-1	0	-1	7119	1
129	34	true	H1FX-AS1	ENST00000383461	true	false	false	false	1.5139999999999998	Upstream	NonCoding	antisense	-1	2	-1	9385	4
130	34	true	RP13-685P2.8	ENST00000604126	true	false	false	false	1.5139999999999998	Upstream	NonCoding	processed_pseudogene	-1	1	-1	25428	1
131	34	true	RP13-685P2.7	ENST00000603123	true	false	false	false	1.5139999999999998	Upstream	NonCoding	processed_pseudogene	-1	1	-1	36253	1
132	34	true	RP11-529F4.1	ENST00000499853	true	false	false	false	1.5139999999999998	Upstream	NonCoding	unprocessed_pseudogene	-1	2	-1	76047	5
133	35	true	PPP2R3A	ENST00000264977	true	true	false	false	1.6509999999999998	Intronic	Coding	protein_coding	-1	10	2	8491	14
134	35	true	RP11-305O4.3	ENST00000608883	true	false	false	false	1.6509999999999998	Upstream	NonCoding	antisense	-1	1	-1	11245	1
135	35	true	TDGF1P6	ENST00000463873	true	true	false	false	1.6509999999999998	Upstream	NonCoding	processed_pseudogene	-1	0	-1	-45885	1
136	36	true	IL20RB-AS1	ENST00000462176	true	true	false	false	1.649	Upstream	NonCoding	antisense	-1	0	-1	-1	2
137	37	true	CEP70	ENST00000264982	true	false	false	false	1.4420000000000002	Upstream	5P_UTR	protein_coding	-1	2	-1	1802	18
138	37	true	FAIM	ENST00000338446	true	true	false	false	1.4420000000000002	Upstream	5P_UTR	protein_coding	-1	0	-1	-1	6
139	38	true	PIK3CB	ENST00000477593	true	true	false	false	1.4449999999999998	Upstream	5P_UTR	protein_coding	-1	0	-1	-32747	23
140	38	true	ATP5G1P3	ENST00000463301	true	true	false	false	1.4449999999999998	Upstream	NonCoding	processed_pseudogene	-1	0	-1	16277	2
141	38	true	C3orf72	ENST00000383165	true	false	false	false	1.4449999999999998	Upstream	Coding	protein_coding	-1	2	1	27361	3
142	38	true	MRPS22	ENST00000495075	true	false	false	false	1.4449999999999998	Upstream	5P_UTR	protein_coding	-1	2	-1	258131	10
143	39	true	RP11-480G3.1	ENST00000511779	true	true	false	false	1.9859999999999998	Upstream	NonCoding	processed_pseudogene	-1	0	-1	-65612	1
144	39	true	AC006499.7	ENST00000511169	true	true	false	false	1.9859999999999998	Upstream	NonCoding	processed_pseudogene	-1	0	-1	-32705	1
145	39	true	AC006499.6	ENST00000511870	true	true	false	false	1.9859999999999998	Upstream	NonCoding	processed_pseudogene	-1	0	-1	4858	1
146	40	true	AC006499.2	ENST00000505037	true	false	false	false	2.021	Upstream	NonCoding	processed_pseudogene	-1	1	-1	96668	1
147	40	true	AC006499.1	ENST00000512421	true	false	false	false	2.021	Upstream	NonCoding	processed_pseudogene	-1	1	-1	93797	1
148	40	true	RP11-136I13.1	ENST00000506540	true	true	false	false	2.021	Upstream	NonCoding	processed_pseudogene	-1	0	-1	-1	2
149	41	true	RP11-206P5.1	ENST00000513686	true	true	false	false	1.563	Upstream	NonCoding	processed_pseudogene	-1	0	-1	50223	3
150	41	true	RP11-206P5.2	ENST00000504166	true	true	false	false	1.563	Upstream	NonCoding	processed_pseudogene	-1	0	-1	-5045	1
151	42	true	RP11-302F12.4	ENST00000511788	true	true	false	false	1.568	Upstream	NonCoding	processed_pseudogene	-1	0	-1	-62483	1
152	42	true	MTND4P9	ENST00000507819	true	true	false	false	1.568	Upstream	NonCoding	unprocessed_pseudogene	-1	0	-1	-61349	2
153	42	true	RP11-302F12.7	ENST00000508209	true	true	false	false	1.568	Upstream	NonCoding	unprocessed_pseudogene	-1	0	-1	-60948	1
154	42	true	MTND3P5	ENST00000512798	true	true	false	false	1.568	Upstream	NonCoding	unprocessed_pseudogene	-1	0	-1	-60323	1
155	42	true	RP11-302F12.5	ENST00000510977	true	true	false	false	1.568	Upstream	NonCoding	unprocessed_pseudogene	-1	0	-1	-32815	1
156	42	true	SEL1L3	ENST00000399878	true	true	false	false	1.568	Intronic	Coding	protein_coding	-1	15	0	863	24
157	42	true	SMIM20	ENST00000506197	true	false	false	false	1.568	Upstream	Coding	protein_coding	-1	2	1	146934	3
158	43	true	RFC1	ENST00000381897	true	false	false	false	1.502	Upstream	Coding	protein_coding	-1	2	0	19005	25
159	43	true	RNU6-32P	ENST00000383948	true	false	false	false	1.502	Upstream	NonCoding	snRNA	-1	1	-1	87669	1
160	43	true	RNU6-887P	ENST00000410660	true	true	false	false	1.502	Upstream	NonCoding	snRNA	-1	0	-1	-1	1
161	43	true	KLB	ENST00000257408	true	true	false	false	1.502	Upstream	Coding	protein_coding	-1	0	-1	-13769	5
162	43	true	MIR5591	ENST00000578248	true	true	false	false	1.502	Upstream	NonCoding	miRNA	-1	0	-1	-21473	1
163	43	true	Y_RNA	ENST00000459360	true	true	false	false	1.502	Upstream	NonCoding	misc_RNA	-1	0	-1	-52347	1
164	43	true	LIAS	ENST00000261434	true	true	false	false	1.502	Upstream	Coding	protein_coding	-1	0	-1	-62921	11
165	43	true	RP11-472B18.1	ENST00000513652	true	true	false	false	1.502	Upstream	NonCoding	processed_transcript	-1	0	-1	-91683	2
166	44	true	NSUN7	ENST00000381782	true	false	false	false	1.4979999999999998	Intronic	Coding	protein_coding	-1	4	0	187	12
167	44	true	RP11-632F7.1	ENST00000507378	true	false	false	false	1.4979999999999998	Upstream	NonCoding	processed_pseudogene	-1	1	-1	25126	1
168	44	true	RP11-632F7.3	ENST00000513127	true	false	false	false	1.4979999999999998	Upstream	NonCoding	antisense	-1	2	-1	64770	2
169	45	true	RP11-738E22.3	ENST00000602820	true	true	false	false	1.9069999999999998	Upstream	NonCoding	lincRNA	-1	0	-1	-79174	1
170	45	true	NOA1	ENST00000264230	true	true	false	false	1.9069999999999998	Upstream	Coding	protein_coding	-1	0	-1	-11499	7
171	45	true	IGFBP7	ENST00000295666	true	true	false	false	1.9069999999999998	Intronic	Coding	protein_coding	-1	1	1	67042	5
172	45	true	UBE2CP3	ENST00000502715	true	false	false	false	1.9069999999999998	Upstream	NonCoding	processed_pseudogene	-1	1	-1	29848	1
173	45	true	IGFBP7-AS1	ENST00000499667	true	false	false	false	1.9069999999999998	Upstream	NonCoding	antisense	-1	2	-1	145335	5
174	46	true	IGJ	ENST00000254801	true	false	false	false	1.527	Upstream	Coding	protein_coding	-1	2	1	4623	4
175	46	true	UTP3	ENST00000254803	true	true	false	false	1.527	Upstream	5P_UTR	protein_coding	-1	0	-1	-15324	1
176	46	true	RNU6-520P	ENST00000384717	true	true	false	false	1.527	Upstream	NonCoding	snRNA	-1	0	-1	-17196	1
177	46	true	RUFY3	ENST00000381006	true	true	false	false	1.527	Upstream	Coding	protein_coding	-1	0	-1	-30472	18
178	47	true	MOB1B	ENST00000396051	true	false	false	false	1.527	Intronic	Coding	protein_coding	-1	4	1	647	7
179	47	true	DCK	ENST00000286648	true	false	false	false	1.527	Upstream	Coding	protein_coding	-1	2	1	28783	7
180	48	true	RP11-50D9.1	ENST00000602033	true	false	false	false	1.46	Upstream	NonCoding	processed_pseudogene	-1	1	0	99645	1
181	48	true	RP11-50D9.3	ENST00000565254	true	false	false	false	1.46	Upstream	NonCoding	antisense	-1	1	-1	68805	1
182	48	true	C4orf29	ENST00000398965	true	true	false	false	1.46	Upstream	5P_UTR	protein_coding	-1	0	-1	14406	11
183	49	true	LARP1B	ENST00000326639	true	false	false	false	1.4539999999999997	Intronic	Coding	protein_coding	-1	11	0	5980	20
184	49	true	RP11-214O14.1	ENST00000475247	true	true	false	false	1.4539999999999997	Upstream	NonCoding	processed_pseudogene	-1	0	-1	-1	1
185	49	true	FOSL1P1	ENST00000511041	true	false	false	false	1.4539999999999997	Upstream	NonCoding	processed_pseudogene	-1	1	-1	39543	1
186	50	true	RP11-371F15.3	ENST00000507038	true	false	false	false	1.496	Upstream	NonCoding	antisense	-1	2	-1	23865	3
187	50	true	RP11-577B7.1	ENST00000506416	true	false	false	false	1.496	Upstream	NonCoding	lincRNA	-1	1	-1	37614	1
188	50	true	CCRN4L	ENST00000280614	true	true	false	false	1.496	Upstream	Coding	protein_coding	-1	0	-1	-1	3
189	50	true	RNU6-531P	ENST00000516694	true	true	false	false	1.496	Upstream	NonCoding	snRNA	-1	0	-1	-82793	1
190	51	true	MGARP	ENST00000398955	true	true	false	false	1.498	Upstream	Coding	protein_coding	-1	0	-1	-69755	4
191	51	true	NDUFC1	ENST00000544855	true	true	false	false	1.498	Upstream	5P_UTR	protein_coding	-1	0	-1	-1	6
192	51	true	NAA15	ENST00000296543	true	false	false	false	1.498	Exonic	Coding	protein_coding	2	13	0	653	20
193	51	true	RAB33B	ENST00000305626	true	false	false	false	1.498	Upstream	Coding	protein_coding	-1	2	0	112839	2
194	53	true	MYO10	ENST00000513610	true	false	false	false	1.581	Intronic	Coding	protein_coding	-1	20	0	41646	41
195	54	true	BASP1	ENST00000322611	true	false	false	false	1.5839999999999999	Upstream	5P_UTR	protein_coding	-1	2	-1	59316	2
196	54	true	Y_RNA	ENST00000384087	true	true	false	false	1.5839999999999999	Upstream	NonCoding	misc_RNA	-1	0	-1	-83992	1
197	54	true	AC091878.1	ENST00000399760	true	true	false	false	1.5839999999999999	Intronic	NonCoding	antisense	-1	1	-1	185	3
198	54	true	RNA5SP180	ENST00000516181	true	true	false	false	1.5839999999999999	Upstream	NonCoding	rRNA	-1	0	-1	-53327	1
199	54	true	RNU6-1003P	ENST00000517099	true	false	false	false	1.5839999999999999	Upstream	NonCoding	snRNA	-1	1	-1	24719	1
200	54	true	CTD-2139B15.1	ENST00000505520	true	false	false	false	1.5839999999999999	Upstream	NonCoding	processed_pseudogene	-1	1	-1	90489	1
201	55	true	CTD-2152M20.2	ENST00000503441	true	false	false	false	1.386	Upstream	NonCoding	antisense	-1	2	-1	7953	5
202	55	true	GOLPH3	ENST00000265070	true	false	false	false	1.386	Intronic	Coding	protein_coding	-1	4	1	3258	4
203	55	true	Y_RNA	ENST00000363195	true	true	false	false	1.386	Upstream	NonCoding	misc_RNA	-1	0	-1	21925	1
204	55	true	CTD-2186M15.3	ENST00000606994	true	true	false	false	1.386	Upstream	NonCoding	lincRNA	-1	0	-1	-4844	1
205	55	true	CTD-2186M15.1	ENST00000477507	true	true	false	false	1.386	Upstream	NonCoding	processed_pseudogene	-1	0	-1	-44577	1
206	56	true	GOLPH3	ENST00000265070	true	true	false	false	1.387	Upstream	Coding	protein_coding	-1	0	-1	5452	4
207	56	true	RNU6-378P	ENST00000384324	true	false	false	false	1.387	Upstream	NonCoding	snRNA	-1	1	-1	84767	1
208	57	true	C5orf42	ENST00000425232	true	false	false	false	1.4689999999999999	Intronic	Coding	protein_coding	-1	10	2	1081	52
