SampleId	Chromosome	Start	End	CopyNumber	BAF
Healthy17CLONE3	1	109777001	112914000	2.0184	0.5237
Healthy17CLONE3	1	112914001	113668000	1.5951	0.5782
Healthy17CLONE3	1	113668001	123035433	1.9840	0.5303
Healthy17CLONE3	1	123035434	201922000	1.9081	0.5309
Healthy17CLONE3	1	201922001	202111000	1.4490	0.5782
Healthy17CLONE3	1	202111001	235165000	1.9055	0.5358
Healthy17CLONE3	1	235165001	235641000	1.4731	0.5789
Healthy17CLONE3	1	235641001	249250621	1.9359	0.5290
Healthy17CLONE3	2	1	70566000	1.9696	0.5363
Healthy17CLONE3	2	70566001	93826170	2.0280	0.5345
Healthy17CLONE3	2	93826171	158438102	1.9991	0.5262
Healthy17CLONE3	2	158438103	158438154	2.7453	0.6550
Healthy17CLONE3	2	158438155	201671000	1.9461	0.5242
Healthy17CLONE3	2	201671001	202065000	1.5112	0.6235
Healthy17CLONE3	2	202065001	243199373	1.9167	0.5239
Healthy17CLONE3	3	1	53426000	1.9522	0.5297
Healthy17CLONE3	3	53426001	56589000	2.1017	0.5283
Healthy17CLONE3	3	56589001	58061000	1.6205	0.5782
Healthy17CLONE3	3	58061001	69385000	2.0107	0.5205
Healthy17CLONE3	3	69385001	90319000	2.0594	0.5230
Healthy17CLONE3	3	90319001	92004853	2.9105	0.6625
Healthy17CLONE3	3	92004854	128828000	1.9842	0.5251
Healthy17CLONE3	3	128828001	129028000	1.5149	0.6220
Healthy17CLONE3	3	129028001	135818000	2.0312	0.5308
Healthy17CLONE3	3	135818001	136751000	1.6522	0.5782
Healthy17CLONE3	3	136751001	138315000	2.0435	0.5556
Healthy17CLONE3	3	138315001	138641000	1.4453	0.5782
Healthy17CLONE3	3	138641001	198022430	1.9208	0.5325
Healthy17CLONE3	4	1	10235000	1.9859	0.5313
Healthy17CLONE3	4	10235001	10391000	2.5704	0.5782
Healthy17CLONE3	4	10391001	25470000	2.0219	0.5143
Healthy17CLONE3	4	25470001	25783000	1.5648	0.5782
Healthy17CLONE3	4	25783001	39387000	2.0565	0.5384
Healthy17CLONE3	4	39387001	40763000	1.4981	0.5947
Healthy17CLONE3	4	40763001	51160116	2.0303	0.5339
Healthy17CLONE3	4	51160117	57909000	1.9036	0.5373
Healthy17CLONE3	4	57909001	71537000	2.1063	0.5333
Healthy17CLONE3	4	71537001	71835000	1.5229	0.5782
Healthy17CLONE3	4	71835001	128834000	1.9554	0.5266
Healthy17CLONE3	4	128834001	129037000	1.4553	0.5782
Healthy17CLONE3	4	129037001	139883000	2.0714	0.5356
Healthy17CLONE3	4	139883001	140281000	1.4970	0.5782
Healthy17CLONE3	4	140281001	191154276	1.9885	0.5248
Healthy17CLONE3	5	1	16753000	2.1431	0.5415
Healthy17CLONE3	5	16753001	17216000	1.5843	0.5782
Healthy17CLONE3	5	17216001	32130000	2.1098	0.5267
Healthy17CLONE3	5	32130001	32225000	1.3859	0.7205
Healthy17CLONE3	5	32225001	37229000	1.9987	0.5326
Healthy17CLONE3	5	37229001	37425000	1.4680	0.6399
Healthy17CLONE3	5	37425001	47905640	2.0028	0.5310
Healthy17CLONE3	5	47905641	49534000	2.9031	0.6778
Healthy17CLONE3	5	49534001	68329000	1.9540	0.5214
Healthy17CLONE3	5	68329001	68829000	1.4771	0.5782
Healthy17CLONE3	5	68829001	125880000	1.9792	0.5209
Healthy17CLONE3	5	125880001	126162000	1.4810	0.5782
Healthy17CLONE3	5	126162001	130511000	2.0505	0.5264
Healthy17CLONE3	5	130511001	130697000	1.4944	0.5782
Healthy17CLONE3	5	130697001	180915260	1.9555	0.5328
Healthy17CLONE3	6	1	34631000	1.8824	0.5315
Healthy17CLONE3	6	34631001	34818000	1.3266	0.5834
Healthy17CLONE3	6	34818001	60330165	1.8991	0.5314
Healthy17CLONE3	6	60330166	64091000	2.0597	0.5146
Healthy17CLONE3	6	64091001	64338000	1.5669	0.5782
Healthy17CLONE3	6	64338001	73921000	2.0796	0.5251
Healthy17CLONE3	6	73921001	74390000	1.4378	0.5782
Healthy17CLONE3	6	74390001	110955000	1.9899	0.5239
Healthy17CLONE3	6	110955001	111348000	1.5393	0.5782
Healthy17CLONE3	6	111348001	171115067	1.9456	0.5250
Healthy17CLONE3	7	1	6671000	1.7477	0.5505
Healthy17CLONE3	7	6671001	55731000	1.9893	0.5283
Healthy17CLONE3	7	55731001	56189000	1.5327	0.5782
Healthy17CLONE3	7	56189001	59554330	2.0876	0.5250
Healthy17CLONE3	7	59554331	64122000	2.1543	0.5446
Healthy17CLONE3	7	64122001	66832000	1.6690	0.5671
Healthy17CLONE3	7	66832001	72005000	2.0257	0.5093
Healthy17CLONE3	7	72005001	76053000	1.4532	0.5868
Healthy17CLONE3	7	76053001	104951000	1.9002	0.5299
Healthy17CLONE3	7	104951001	105218000	1.3953	0.5969
Healthy17CLONE3	7	105218001	129558000	1.9833	0.5190
Healthy17CLONE3	7	129558001	129752000	1.3914	0.5782
Healthy17CLONE3	7	129752001	148709000	1.9651	0.5365
Healthy17CLONE3	7	148709001	148941000	1.4907	0.5789
Healthy17CLONE3	7	148941001	159138663	2.0250	0.5375
Healthy17CLONE3	8	1	21511000	2.0635	0.5386
Healthy17CLONE3	8	21511001	33505000	1.8558	0.5316
Healthy17CLONE3	8	33505001	37665000	2.2117	0.5508
Healthy17CLONE3	8	37665001	45338886	1.8395	0.5519
Healthy17CLONE3	8	45338887	95504000	2.0299	0.5313
Healthy17CLONE3	8	95504001	96179000	1.6213	0.5782
Healthy17CLONE3	8	96179001	98592000	2.1161	0.5285
Healthy17CLONE3	8	98592001	98847000	1.4791	0.6056
Healthy17CLONE3	8	98847001	146364022	1.9969	0.5319
Healthy17CLONE3	X	1	5124716	1.9991	0.5301
Healthy17CLONE3	X	5124717	5124763	0.9363	1.0000
Healthy17CLONE3	X	5124764	23683000	2.0828	0.5332
Healthy17CLONE3	X	23683001	24204000	1.5447	0.5782
Healthy17CLONE3	X	24204001	40751000	2.1145	0.5452
Healthy17CLONE3	X	40751001	41372000	1.5987	0.5926
Healthy17CLONE3	X	41372001	44345000	2.0381	0.5358
Healthy17CLONE3	X	44345001	44875000	1.5181	0.5782
Healthy17CLONE3	X	44875001	54602000	1.9686	0.5478
Healthy17CLONE3	X	54602001	60132011	2.1721	0.5357
Healthy17CLONE3	X	60132012	61970866	2.2985	0.5763
Healthy17CLONE3	X	61970867	122894000	2.1195	0.5405
Healthy17CLONE3	X	122894001	123127000	1.4885	0.5782
Healthy17CLONE3	X	123127001	155270560	2.1482	0.5473
Healthy17CLONE3	9	1	6595000	1.9476	0.5324
Healthy17CLONE3	9	6595001	6868000	1.4605	0.5782
Healthy17CLONE3	9	6868001	15249000	2.0952	0.5327
Healthy17CLONE3	9	15249001	15621000	1.6445	0.5782
Healthy17CLONE3	9	15621001	19060000	2.0941	0.5319
Healthy17CLONE3	9	19060001	19284000	1.4027	0.5782
Healthy17CLONE3	9	19284001	48867678	1.9865	0.5358
Healthy17CLONE3	9	48867679	75212000	1.8720	0.5316
Healthy17CLONE3	9	75212001	79186659	1.9991	0.5273
Healthy17CLONE3	9	79186660	79186950	20.7506	0.9573
Healthy17CLONE3	9	79186951	141213431	1.9204	0.5386
Healthy17CLONE3	20	1	27869568	1.9834	0.5280
Healthy17CLONE3	20	27869569	63025520	1.9188	0.5417
Healthy17CLONE3	10	1	1140000	1.9115	0.5231
Healthy17CLONE3	10	1140001	1929000	2.3031	0.5644
Healthy17CLONE3	10	1929001	40754934	1.9009	0.5372
Healthy17CLONE3	10	40754935	43842000	2.0602	0.5167
Healthy17CLONE3	10	43842001	44002000	1.4764	0.6079
Healthy17CLONE3	10	44002001	85010594	1.9523	0.5258
Healthy17CLONE3	10	85010595	85010639	1.2150	0.7620
Healthy17CLONE3	10	85010640	121709000	1.9382	0.5404
Healthy17CLONE3	10	121709001	135534747	2.0772	0.5401
Healthy17CLONE3	21	1	12788128	2.0682	0.5191
Healthy17CLONE3	21	12788129	18761000	2.0682	0.5191
Healthy17CLONE3	21	18761001	18973000	1.5337	0.6000
Healthy17CLONE3	21	18973001	37459000	2.0457	0.5377
Healthy17CLONE3	21	37459001	37818000	1.5001	0.5782
Healthy17CLONE3	21	37818001	48129895	1.9384	0.5348
